Region,SiteCode,SiteName,SiteLat,SiteLong,maxDHW,maxSSTA,Mean_SST_cl,SD_SST_cl,Jan_SST_cl,Feb_SST_cl,Mar_SST_cl,Apr_SST_cl,May_SST_cl,Jun_SST_cl,Jul_SST_cl,Aug_SST_cl,Sep_SST_cl,Oct_SST_cl,Nov_SST_cl,Dec_SST_cl
Ningaloo,NMP28,Cardabia Patch,-23.098,113.79429,0,2.759999938,24.15865453,1.852224483,24.30953407,25.80728149,26.63502121,26.80485344,26.22426796,24.74549103,23.44505882,22.34957123,22.00972748,21.86213493,22.55469322,23.15621948
Ningaloo,NMP29,Monck Wall,-23.16925,113.75708,0,2.619999941,24.07359584,1.840379556,24.23204994,25.69395256,26.53189278,26.69993591,26.13121986,24.67750168,23.37591362,22.27685356,21.94477081,21.78556824,22.47590828,23.05758286
Ningaloo,NMP30,Oyster rocks south,-23.04801,113.81886,0,2.869999936,24.1922423,1.857031189,24.35183907,25.86316872,26.68287277,26.83897018,26.25484276,24.75797653,23.46289444,22.3702507,22.02847099,21.89658737,22.59280396,23.20623016
Ningaloo,NMP31,Yalobia South,-23.206149,113.760286,0,2.509999944,24.02985859,1.833654975,24.20038986,25.64322472,26.47995567,26.64089584,26.07844734,24.63541031,23.33140755,22.23333168,21.90561676,21.75152969,22.44050407,23.01758957
Ningaloo,NMP32,Monck Bowl,-23.16465,113.75582,0,2.619999941,24.07359584,1.840379556,24.23204994,25.69395256,26.53189278,26.69993591,26.13121986,24.67750168,23.37591362,22.27685356,21.94477081,21.78556824,22.47590828,23.05758286
Ningaloo,NMP6,Monck Head Outer,-23.16108,113.75875,0,2.619999941,24.07359584,1.840379556,24.23204994,25.69395256,26.53189278,26.69993591,26.13121986,24.67750168,23.37591362,22.27685356,21.94477081,21.78556824,22.47590828,23.05758286
Ningaloo,NMP8,Maud SZ external,-23.17642,113.76097,0,2.619999941,24.07359584,1.840379556,24.23204994,25.69395256,26.53189278,26.69993591,26.13121986,24.67750168,23.37591362,22.27685356,21.94477081,21.78556824,22.47590828,23.05758286
Ningaloo,NMP9,Bills Bay 1,-23.12627,113.76158,0,2.68999994,24.11945502,1.847096814,24.2714138,25.75346565,26.58766365,26.75812721,26.18256187,24.71614838,23.41525459,22.31813812,21.98134804,21.82525444,22.51615524,23.10792923
NW,NWS1,Vulcan Shoal,-12.8034,124.2757,17.65999961,2.309999948,28.48369884,1.17134283,29.43345833,29.39412308,29.26587868,29.42037964,28.9105072,27.81814766,26.64058876,26.33530426,27.26441765,28.49033928,29.48967171,29.3415699
NW,NWS10,Rogaa Bommie,-11.97452,123.32136,15.94999964,2.369999947,28.40088781,1.114160786,29.41734123,29.26845741,29.16328049,29.13844109,28.64694786,27.71505356,26.6886673,26.43628502,27.15658951,28.44562912,29.41487122,29.31908989
NW,NWS100,Clerke east reef top C28,-17.29965,119.37575,6.899999846,2.749999939,27.69127162,1.629373344,29.1707058,29.11625671,29.67437172,29.66950035,28.37059593,27.22916031,25.80058289,25.11183739,25.60012245,26.50283813,27.68753624,28.36175156
NW,NWS101,Clerke Reef - BnB,-17.35516,119.38393,6.939999845,2.919999935,27.66717466,1.644299541,29.15697098,29.13973236,29.68076134,29.65056038,28.34096336,27.21068192,25.76554298,25.07103348,25.55335999,26.46532822,27.64593315,28.32522774
NW,NWS102,Clerke SE reef top C27,-17.3139,119.37816,6.839999847,2.839999937,27.67829307,1.636776196,29.1633358,29.12638855,29.67575073,29.65915489,28.35406685,27.21903419,25.78255463,25.09033203,25.57571983,26.48221588,27.66714668,28.34381676
NW,NWS11,Hibernia Lagoon SW,-11.98059,123.33523,15.94999964,2.369999947,28.40088781,1.114160786,29.41734123,29.26845741,29.16328049,29.13844109,28.64694786,27.71505356,26.6886673,26.43628502,27.15658951,28.44562912,29.41487122,29.31908989
NW,NWS12,Hibernia Lagoon NW,-11.97626,123.33757,15.94999964,2.369999947,28.40088781,1.114160786,29.41734123,29.26845741,29.16328049,29.13844109,28.64694786,27.71505356,26.6886673,26.43628502,27.15658951,28.44562912,29.41487122,29.31908989
NW,NWS13,Golden Sleeper Corner,-11.9834,123.3271,15.94999964,2.369999947,28.40088781,1.114160786,29.41734123,29.26845741,29.16328049,29.13844109,28.64694786,27.71505356,26.6886673,26.43628502,27.15658951,28.44562912,29.41487122,29.31908989
NW,NWS14,Surge Crest East,-12.217,123.00392,13.5999997,2.289999949,28.39436054,1.138449574,29.44476509,29.29298019,29.18813324,29.11811447,28.63443375,27.71403503,26.63005066,26.39824677,27.13199997,28.40136528,29.41757774,29.36062431
NW,NWS15,Surge Crest West,-12.2159,123.00575,13.5999997,2.289999949,28.39436054,1.138449574,29.44476509,29.29298019,29.18813324,29.11811447,28.63443375,27.71403503,26.63005066,26.39824677,27.13199997,28.40136528,29.41757774,29.36062431
NW,NWS16,Guardian Reef,-12.23963,122.98389,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS163,Berthier Island,-14.49741,124.99591,8.739999805,2.649999941,28.32631334,1.319570911,29.48514557,29.33809853,29.36234474,29.6248951,29.18134117,27.83685684,26.28731728,25.92711258,26.88377762,27.96900368,29.00278282,29.01708412
NW,NWS164,White Island bommie,-15.0667,124.33321,11.59999974,2.579999942,28.4021012,1.37929087,29.51277542,29.56764793,29.55867004,29.80669594,29.36970139,28.02759933,26.44889641,26.00378227,26.66185188,27.72865295,29.00609016,29.13285065
NW,NWS165,Brue Reef North East,-15.92443,123.04739,5.649999874,2.579999942,28.04376745,1.642467946,29.3053627,29.37851143,29.65699387,29.91743469,29.28616714,27.81690598,25.90966606,25.27363777,25.87675667,26.9998455,28.37426758,28.72966003
NW,NWS166,Brue Reef,-15.92278,123.04187,5.649999874,2.579999942,28.04376745,1.642467946,29.3053627,29.37851143,29.65699387,29.91743469,29.28616714,27.81690598,25.90966606,25.27363777,25.87675667,26.9998455,28.37426758,28.72966003
NW,NWS167,Frost Shoal,-15.7837,123.35675,8.449999811,2.499999944,28.17465226,1.574453511,29.46621513,29.59412575,29.62167931,29.91790962,29.29745483,27.89717674,26.12100601,25.53217697,26.1075325,27.15999222,28.49028969,28.89026833
NW,NWS168,Churchill Reef South East,-15.51735,123.23433,3.13999993,2.369999947,28.10575644,1.342575379,29.18989182,29.22877884,29.28849411,29.64855766,29.20368576,28.02667999,26.42166901,25.81239891,26.32204247,27.19382095,28.34193802,28.59111977
NW,NWS169,Chruchill Reef South West,-15.51897,123.26715,3.229999928,2.319999948,28.11715794,1.354526933,29.21666145,29.2670517,29.30734634,29.66292763,29.21425438,28.0158062,26.3999176,25.80981636,26.32509041,27.20479202,28.3591671,28.62306404
NW,NWS17,Turtle Patch,-12.24179,122.99063,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS170,Churchill Reef North West,-15.45017,123.24475,3.11999993,2.379999947,28.10443989,1.307443983,29.15946579,29.1784153,29.25146294,29.61768532,29.19208145,28.05148697,26.47666931,25.86136436,26.36652184,27.21492195,28.32828712,28.55491638
NW,NWS171,Churchill Reef North,-15.44617,123.25202,4.059999909,2.339999948,28.11302662,1.285623299,29.1554985,29.16588783,29.23340797,29.60063171,29.19733429,28.06997871,26.51063728,25.90524483,26.40750313,27.2415638,28.32621193,28.54241943
NW,NWS172,Scott Outside anchorage,-14.07044,121.97364,16.55999963,2.489999944,28.40703996,1.224907961,29.60144806,29.28323555,29.41641045,29.56542206,28.95930481,27.80677414,26.63610458,26.22699356,26.96705818,28.05837059,29.17955589,29.18380165
NW,NWS173,Shawrie's Folly,-14.12994,121.96976,16.53999963,2.469999945,28.40707811,1.225914721,29.5979805,29.28223228,29.42838478,29.57413101,28.96619034,27.82142639,26.64192009,26.22290802,26.95600891,28.05116653,29.17344093,29.16914749
NW,NWS174,North Scott Lagoon,-13.92629,121.90265,17.16999962,2.529999943,28.41214879,1.224614324,29.62223053,29.29935646,29.38647461,29.54572487,28.93129158,27.76943016,26.6302433,26.23200226,26.9974041,28.09617615,29.19942856,29.23602295
NW,NWS175,North Reef bommies,-13.91925,121.91215,17.16999962,2.529999943,28.41214879,1.224614324,29.62223053,29.29935646,29.38647461,29.54572487,28.93129158,27.76943016,26.6302433,26.23200226,26.9974041,28.09617615,29.19942856,29.23602295
NW,NWS176,Shackle Reef,-13.62454,122.00576,16.94999962,2.409999946,28.44075871,1.212630145,29.65835762,29.33854294,29.36233521,29.50017929,28.90247917,27.7438736,26.66549492,26.27947998,27.06680489,28.19129562,29.2730484,29.30721283
NW,NWS177,Seringapatam channel north,-13.6323,122.02215,16.94999962,2.409999946,28.44075871,1.212630145,29.65835762,29.33854294,29.36233521,29.50017929,28.90247917,27.7438736,26.66549492,26.27947998,27.06680489,28.19129562,29.2730484,29.30721283
NW,NWS178,Ashmore Central Lagoon Entrance,-12.19673,123.04095,13.89999969,2.299999949,28.39191453,1.133397002,29.43895912,29.28081322,29.18038368,29.11030769,28.62503052,27.70696259,26.63762283,26.40470123,27.13777733,28.40621567,29.42136955,29.35283089
NW,NWS179,Not Much Reef,-12.20716,123.04288,13.5999997,2.289999949,28.39436054,1.138449574,29.44476509,29.29298019,29.18813324,29.11811447,28.63443375,27.71403503,26.63005066,26.39824677,27.13199997,28.40136528,29.41757774,29.36062431
NW,NWS18,Busy Bommie,-12.241222,122.984927,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS180,Grubfish Reef,-12.21192,123.05053,13.67999969,2.289999949,28.38914744,1.138157811,29.43828964,29.29050827,29.18236542,29.11185646,28.63167,27.71117973,26.6230278,26.39235115,27.12907028,28.3959465,29.40987396,29.35363007
NW,NWS181,Ashmore East Lagoon,-12.18941,123.07672,14.24999968,2.289999949,28.38693317,1.132923484,29.43162346,29.2778244,29.1757431,29.10641289,28.62310028,27.70467567,26.63127327,26.39884758,27.13497162,28.40106392,29.41295433,29.34470749
NW,NWS182,Ashmore Outer North,-12.17455,123.05939,14.24999968,2.289999949,28.38693317,1.132923484,29.43162346,29.2778244,29.1757431,29.10641289,28.62310028,27.70467567,26.63127327,26.39884758,27.13497162,28.40106392,29.41295433,29.34470749
NW,NWS183,Ashmore Inner North,-12.17552,123.06644,14.24999968,2.289999949,28.38693317,1.132923484,29.43162346,29.2778244,29.1757431,29.10641289,28.62310028,27.70467567,26.63127327,26.39884758,27.13497162,28.40106392,29.41295433,29.34470749
NW,NWS184,Ashmore East Lagoon Entrance,-12.17905,123.07097,14.24999968,2.289999949,28.38693317,1.132923484,29.43162346,29.2778244,29.1757431,29.10641289,28.62310028,27.70467567,26.63127327,26.39884758,27.13497162,28.40106392,29.41295433,29.34470749
NW,NWS185,Northwest Ashmore,-12.18477,123.11123,14.60999967,2.279999949,28.38334099,1.132649828,29.42721176,29.27654648,29.17250061,29.10401154,28.6227932,27.70336914,26.62628937,26.39373016,27.13378906,28.39681816,29.40474129,29.33829117
NW,NWS186,Cartier North,-12.52576,123.57526,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS187,Cartier Reef Slope,-12.53478,123.57985,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS188,Cartier Platform,-12.52658,123.57827,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS189,Cartier Garden,-12.52527,123.57215,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS19,Grand Oculis Bommie,-12.240542,122.983286,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS190,Nuclear Bommie,-12.52495,123.56892,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS191,Unexploded Bommie,-12.5245,123.56482,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS192,Cartier Anchorage,-12.52689,123.58274,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS193,Cartier Island,-12.52436,123.56101,14.35999968,2.289999949,28.43774541,1.171006983,29.50873566,29.35696602,29.22529411,29.24138451,28.7437458,27.74836349,26.62953186,26.3411293,27.16275597,28.43719864,29.451334,29.40650558
NW,NWS194,Browse Ledge,-14.10193,123.5508,13.97999969,2.859999936,28.36996492,1.15081703,29.39952278,29.19026375,29.22308731,29.51448441,29.04971123,27.88941002,26.68839264,26.3047924,26.99494743,28.02785873,29.08290863,29.07419968
NW,NWS195,Browse Fats,-14.10958,123.55655,13.97999969,2.859999936,28.36996492,1.15081703,29.39952278,29.19026375,29.22308731,29.51448441,29.04971123,27.88941002,26.68839264,26.3047924,26.99494743,28.02785873,29.08290863,29.07419968
NW,NWS196,Browse Anchorage,-14.1045,123.55491,13.97999969,2.859999936,28.36996492,1.15081703,29.39952278,29.19026375,29.22308731,29.51448441,29.04971123,27.88941002,26.68839264,26.3047924,26.99494743,28.02785873,29.08290863,29.07419968
NW,NWS197,Groper Reef,-14.05661,125.35585,12.44999972,2.639999941,28.2899464,1.399659649,29.48928642,29.30230522,29.39517212,29.63099861,29.07809258,27.54409409,25.98182297,25.78793907,26.9126358,28.12119293,29.16708946,29.06872749
NW,NWS198,Jameson Reef Anchorage,-14.05545,125.3604,12.44999972,2.639999941,28.2899464,1.399659649,29.48928642,29.30230522,29.39517212,29.63099861,29.07809258,27.54409409,25.98182297,25.78793907,26.9126358,28.12119293,29.16708946,29.06872749
NW,NWS199,Cassini Point,-13.94304,125.64153,8.539999809,2.559999943,28.26921908,1.475594303,29.52515411,29.3936615,29.32913589,29.65096474,29.01903725,27.37108421,25.74198341,25.67140198,26.91353989,28.21981049,29.26405525,29.13080025
NW,NWS2,Barracouta Shoal,-12.5583,124.0382,16.76999963,2.289999949,28.4619058,1.163348306,29.44370651,29.38494682,29.22359085,29.31637383,28.81731415,27.77446938,26.65837288,26.36053085,27.202034,28.48776436,29.4840889,29.38967705
NW,NWS20,Flat's Edge,-12.24414,123.00182,13.5999997,2.289999949,28.39436054,1.138449574,29.44476509,29.29298019,29.18813324,29.11811447,28.63443375,27.71403503,26.63005066,26.39824677,27.13199997,28.40136528,29.41757774,29.36062431
NW,NWS200,Cassini anchorage,-13.94105,125.63595,8.539999809,2.559999943,28.26921908,1.475594303,29.52515411,29.3936615,29.32913589,29.65096474,29.01903725,27.37108421,25.74198341,25.67140198,26.91353989,28.21981049,29.26405525,29.13080025
NW,NWS201,Lesueur Island South,-13.82453,127.2726,6.599999852,2.259999949,28.13987398,1.609745899,29.56058884,29.55350113,29.56311417,29.71841812,28.91192436,27.23420525,25.52142715,25.39641762,26.52878189,27.73300362,28.94064522,29.01646042
NW,NWS21,Hemiplage Bommie,-12.24405,122.99881,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS22,Dotty Reef,-12.241092,122.986398,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS23,Kuhlii Bommie,-12.23384,122.99001,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS24,Reel Lost Bommie,-12.242641,122.985307,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS25,Eviota Bommie,-12.239894,122.986433,13.5999997,2.279999949,28.40063477,1.139673876,29.45423889,29.29652214,29.19511795,29.12513161,28.63788033,27.71672058,26.63706589,26.40337372,27.13541794,28.40839005,29.42679787,29.37096024
NW,NWS26,Seringapatam North,-13.62389,121.99474,16.73999963,2.409999946,28.44104274,1.214204089,29.66703987,29.33767509,29.36513138,29.49864578,28.89583778,27.74241257,26.66423607,26.27871513,27.06290627,28.19512558,29.27280807,29.31197929
NW,NWS27,Election Day Reef,-14.070388,121.961272,16.55999963,2.489999944,28.40703996,1.224907961,29.60144806,29.28323555,29.41641045,29.56542206,28.95930481,27.80677414,26.63610458,26.22699356,26.96705818,28.05837059,29.17955589,29.18380165
NW,NWS28,Consolation Bommie,-14.1327,121.94218,16.43999963,2.429999946,28.40611617,1.227207487,29.60219574,29.27568054,29.4274807,29.57357025,28.95827293,27.81597519,26.63783646,26.21768379,26.95571899,28.05996704,29.17084503,29.17816734
NW,NWS29,Moray Bommie,-14.12668,121.94546,16.43999963,2.429999946,28.40611617,1.227207487,29.60219574,29.27568054,29.4274807,29.57357025,28.95827293,27.81597519,26.63783646,26.21768379,26.95571899,28.05996704,29.17084503,29.17816734
NW,NWS3,Cardinal Shoal,-11.9719,123.3878,15.94999964,2.389999947,28.40379763,1.116002315,29.42552948,29.27408791,29.16386986,29.14874268,28.65232277,27.716362,26.69078064,26.43445206,27.15656853,28.44816971,29.41534615,29.31933975
NW,NWS30,Longnose Spur,-14.14184,121.9589,16.53999963,2.469999945,28.40707811,1.225914721,29.5979805,29.28223228,29.42838478,29.57413101,28.96619034,27.82142639,26.64192009,26.22290802,26.95600891,28.05116653,29.17344093,29.16914749
NW,NWS31,Napoleon Reef,-14.14383,121.95693,16.53999963,2.469999945,28.40707811,1.225914721,29.5979805,29.28223228,29.42838478,29.57413101,28.96619034,27.82142639,26.64192009,26.22290802,26.95600891,28.05116653,29.17344093,29.16914749
NW,NWS32,Goby Heaven,-14.10934,121.96473,16.53999963,2.469999945,28.40707811,1.225914721,29.5979805,29.28223228,29.42838478,29.57413101,28.96619034,27.82142639,26.64192009,26.22290802,26.95600891,28.05116653,29.17344093,29.16914749
NW,NWS33,NE Passage,-14.05597,121.95847,16.55999963,2.489999944,28.40703996,1.224907961,29.60144806,29.28323555,29.41641045,29.56542206,28.95930481,27.80677414,26.63610458,26.22699356,26.96705818,28.05837059,29.17955589,29.18380165
NW,NWS34,Table Tip,-14.06257,121.9653,16.55999963,2.489999944,28.40703996,1.224907961,29.60144806,29.28323555,29.41641045,29.56542206,28.95930481,27.80677414,26.63610458,26.22699356,26.96705818,28.05837059,29.17955589,29.18380165
NW,NWS35,Ian's Anchorage,-14.0717,121.95083,16.55999963,2.489999944,28.40703996,1.224907961,29.60144806,29.28323555,29.41641045,29.56542206,28.95930481,27.80677414,26.63610458,26.22699356,26.96705818,28.05837059,29.17955589,29.18380165
NW,NWS36,Fungiid Fields,-14.0747,121.78767,15.88999964,2.579999942,28.41229884,1.229314651,29.62756729,29.26742554,29.41947174,29.57403183,28.93856621,27.8022995,26.64185333,26.21744537,26.96122169,28.09590721,29.18092537,29.22087097
NW,NWS37,Stake Edge,-14.0453,121.78072,15.90999964,2.609999942,28.41332006,1.228839149,29.63490486,29.27237701,29.40890694,29.56526566,28.93053055,27.79008675,26.63948059,26.22149277,26.96990204,28.10335732,29.18973351,29.2338028
NW,NWS38,Chaetodontoides,-14.06866,121.77651,15.88999964,2.579999942,28.41229884,1.229314651,29.62756729,29.26742554,29.41947174,29.57403183,28.93856621,27.8022995,26.64185333,26.21744537,26.96122169,28.09590721,29.18092537,29.22087097
NW,NWS39,Odonus Dropoff,-14.0828,121.74816,15.96999964,2.649999941,28.41577911,1.230057578,29.6346283,29.26291084,29.42156219,29.58000946,28.93718147,27.8047142,26.65016937,26.21787453,26.95789146,28.10531998,29.18613052,29.23095703
NW,NWS4,Titan Reef,-11.969,123.3794,15.94999964,2.389999947,28.40379763,1.116002315,29.42552948,29.27408791,29.16386986,29.14874268,28.65232277,27.716362,26.69078064,26.43445206,27.15656853,28.44816971,29.41534615,29.31933975
NW,NWS40,Stern Trawler Reef,-14.0785,121.742,15.96999964,2.649999941,28.41577911,1.230057578,29.6346283,29.26291084,29.42156219,29.58000946,28.93718147,27.8047142,26.65016937,26.21787453,26.95789146,28.10531998,29.18613052,29.23095703
NW,NWS41,Dead West,-14.10823,121.72068,15.77999965,2.609999942,28.41530085,1.230430202,29.62582016,29.25977325,29.43309593,29.58979416,28.94594383,27.81824493,26.65517616,26.2135582,26.94908524,28.09765816,29.17689896,29.21856117
NW,NWS5,Hibernia Lagoon SE,-11.97961,123.38074,15.94999964,2.389999947,28.40379763,1.116002315,29.42552948,29.27408791,29.16386986,29.14874268,28.65232277,27.716362,26.69078064,26.43445206,27.15656853,28.44816971,29.41534615,29.31933975
NW,NWS50,Imperieuse SE lagoon,-17.6101,118.97,2.079999954,2.879999936,27.5418884,1.657827763,29.0093956,29.12135696,29.63270569,29.54140282,28.21972656,27.0744381,25.64549828,25.01138687,25.41632271,26.27993774,27.3769474,28.17354202
NW,NWS51,Imperieuse West Lagoon,-17.6089,118.96364,2.079999954,2.879999936,27.5418884,1.657827763,29.0093956,29.12135696,29.63270569,29.54140282,28.21972656,27.0744381,25.64549828,25.01138687,25.41632271,26.27993774,27.3769474,28.17354202
NW,NWS52,Imperieuse SE reef edge,-17.6089,118.96364,2.079999954,2.879999936,27.5418884,1.657827763,29.0093956,29.12135696,29.63270569,29.54140282,28.21972656,27.0744381,25.64549828,25.01138687,25.41632271,26.27993774,27.3769474,28.17354202
NW,NWS53,Imperieuse SE reef top,-17.579,118.96872,2.819999937,2.999999933,27.55122979,1.6494546,29.00979996,29.11382294,29.62473679,29.54706764,28.23477364,27.08898926,25.66163826,25.02869034,25.4391613,26.29519081,27.38987923,28.18100739
NW,NWS54,Imperieuse east lagoon,-17.5804,118.9369,1.879999958,2.939999934,27.549215,1.648324549,29.00419807,29.11882401,29.62799454,29.54248238,28.23340797,27.08399773,25.66629982,25.03693962,25.4381485,26.28900528,27.37226295,28.17701912
NW,NWS55,Imperieuse East,-17.56991,118.97193,2.819999937,2.999999933,27.55122979,1.6494546,29.00979996,29.11382294,29.62473679,29.54706764,28.23477364,27.08898926,25.66163826,25.02869034,25.4391613,26.29519081,27.38987923,28.18100739
NW,NWS56,Imperieuse Reef Rage,-17.6102,118.9747,2.079999954,2.879999936,27.5418884,1.657827763,29.0093956,29.12135696,29.63270569,29.54140282,28.21972656,27.0744381,25.64549828,25.01138687,25.41632271,26.27993774,27.3769474,28.17354202
NW,NWS57,Imperieuse edge,-17.548,118.9737,3.469999922,3.049999932,27.56295745,1.641871558,29.01376152,29.10855675,29.6199913,29.55768013,28.25175476,27.10494041,25.67907524,25.04736328,25.46479416,26.31164169,27.4047966,28.1911335
NW,NWS58,Rowley Shoals 3,-17.5531,118.9738,2.819999937,2.999999933,27.55122979,1.6494546,29.00979996,29.11382294,29.62473679,29.54706764,28.23477364,27.08898926,25.66163826,25.02869034,25.4391613,26.29519081,27.38987923,28.18100739
NW,NWS59,Imperieuse lagoon bommie,-17.54732,118.9668,3.469999922,3.049999932,27.56295745,1.641871558,29.01376152,29.10855675,29.6199913,29.55768013,28.25175476,27.10494041,25.67907524,25.04736328,25.46479416,26.31164169,27.4047966,28.1911335
NW,NWS6,Hibernia Lagoon SE2,-11.97448,123.38116,15.94999964,2.389999947,28.40379763,1.116002315,29.42552948,29.27408791,29.16386986,29.14874268,28.65232277,27.716362,26.69078064,26.43445206,27.15656853,28.44816971,29.41534615,29.31933975
NW,NWS60,Imperieuse 14,-17.54749,118.96884,3.469999922,3.049999932,27.56295745,1.641871558,29.01376152,29.10855675,29.6199913,29.55768013,28.25175476,27.10494041,25.67907524,25.04736328,25.46479416,26.31164169,27.4047966,28.1911335
NW,NWS61,Imperieuse edge RS3-3,-17.5582,118.9724,2.819999937,2.999999933,27.55122979,1.6494546,29.00979996,29.11382294,29.62473679,29.54706764,28.23477364,27.08898926,25.66163826,25.02869034,25.4391613,26.29519081,27.38987923,28.18100739
NW,NWS62,Imperieuse anchorage,-17.50713,118.96635,3.469999922,3.049999932,27.56295745,1.641871558,29.01376152,29.10855675,29.6199913,29.55768013,28.25175476,27.10494041,25.67907524,25.04736328,25.46479416,26.31164169,27.4047966,28.1911335
NW,NWS63,Imperieuse north,-17.50218,118.96276,3.469999922,3.049999932,27.56295745,1.641871558,29.01376152,29.10855675,29.6199913,29.55768013,28.25175476,27.10494041,25.67907524,25.04736328,25.46479416,26.31164169,27.4047966,28.1911335
NW,NWS64,Imperieuse north lagoon,-17.56045,118.94214,1.879999958,2.939999934,27.549215,1.648324549,29.00419807,29.11882401,29.62799454,29.54248238,28.23340797,27.08399773,25.66629982,25.03693962,25.4381485,26.28900528,27.37226295,28.17701912
NW,NWS65,Mermaid south M7,-17.1641,119.6277,7.049999842,2.709999939,27.77010806,1.627083391,29.25762367,29.15796661,29.75576591,29.7155056,28.44911575,27.29968643,25.82831573,25.19079781,25.67207909,26.65024185,27.79188347,28.47231483
NW,NWS66,Mermaid anchorage dropoff 1.3,-17.0764,119.6539,7.61999983,2.829999937,27.81275129,1.612100458,29.28214455,29.18594742,29.76688004,29.73946953,28.49220657,27.34134102,25.86375809,25.25850296,25.73433876,26.72276306,27.84856987,28.51709366
NW,NWS67,Mermaid anchorage bommie,-17.07374,119.6455,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS68,Mermaid S channel entrance,-17.06263,119.64696,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS69,Mermaid anchorage dropoff 1.1,-17.0658,119.6494,7.429999834,2.799999937,27.8013471,1.609731619,29.26731491,29.16838455,29.75201416,29.73214722,28.48459816,27.33208847,25.86708069,25.24570274,25.72683907,26.70585632,27.83411217,28.5000267
NW,NWS7,Big Fish Gulch,-11.9671,123.3586,15.94999964,2.389999947,28.40379763,1.116002315,29.42552948,29.27408791,29.16386986,29.14874268,28.65232277,27.716362,26.69078064,26.43445206,27.15656853,28.44816971,29.41534615,29.31933975
NW,NWS70,Mermaid SW bommie M11,-17.13371,119.6339,7.209999839,2.779999938,27.78543727,1.618182504,29.26217842,29.16080284,29.754179,29.72302818,28.46634293,27.31476593,25.84707451,25.21917725,25.69924164,26.67796326,27.8125515,28.48794174
