"survey_id","area","location","site_code","site_name","latitude","longitude","depth","survey_date","survey_year","pre_post","RLS_category","label","flag_bleached","percent_cover","RLS_category_2","total_live","total_bleached","ET_grouping","Genus_GF"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Foliose/Plate corals","Echinopora lamellosa",FALSE,2,"Foliose/Plate corals",37,0,"Echinopora lamellosa","Echinopora Plating"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Massive corals","Goniastrea retiformis",FALSE,1,"Massive corals",37,0,"Goniastrea retiformis","Goniastrea Hemispherical"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Hydrocoral","Millepora exaesa",FALSE,1,"Hydrocoral",37,0,"Millepora exaesa","Millepora Submassive"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Encrusting corals","Montipora Encrusting",FALSE,1,"Encrusting corals",37,0,"Montipora Encrusting","Montipora Encrusting"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Sub-massive corals","Montipora Submassive",FALSE,1,"Sub-massive corals",37,0,"Montipora Submassive","Montipora Submassive"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Encrusting corals","Pavona varians",FALSE,1,"Encrusting corals",37,0,"Pavona varians","Pavona Submassive"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Massive corals","Phymastrea magnistellata",FALSE,3,"Massive corals",37,0,"Phymastrea magnistellata","Phymastrea Submassive"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Massive corals","Physogyra lichtensteini",FALSE,1,"Massive corals",37,0,"Physogyra lichtensteini","Physogyra"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Branching corals","Porites cylindrica",FALSE,2,"Branching corals",37,0,"Porites cylindrica","Porites Branching"
"912344218","Western Australia","Rowley Shoals","NWS75","Mermaid west lagoon",-17.08687,119.6148,3,2013-09-28,2013,"Pre","Tabular Acropora corals","Tabular Acropora corals",FALSE,1,"Tabular Acropora corals",37,0,"Acropora Tabular","Acropora Tabular"
"912344219","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,3,2013-09-28,2013,"Pre","Tabular Acropora corals","Acropora florida",FALSE,2,"Tabular Acropora corals",11,0,"Acropora florida","Acropora Arborescent table"
"912344219","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,3,2013-09-28,2013,"Pre","Branching Acropora","Acropora intermedia",FALSE,4,"Branching Acropora",11,0,"Acropora intermedia","Acropora Staghorn"
"912344219","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,3,2013-09-28,2013,"Pre","Branching Acropora","Acropora muricata",FALSE,1,"Branching Acropora",11,0,"Acropora muricata","Acropora Staghorn"
"912344219","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,3,2013-09-28,2013,"Pre","Sub-massive corals","Cyphastrea Submassive",FALSE,1,"Sub-massive corals",11,0,"Cyphastrea Submassive","Cyphastrea Submassive"
"912344219","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,3,2013-09-28,2013,"Pre","Sub-massive corals","Favites halicora",FALSE,1,"Sub-massive corals",11,0,"Favites halicora","Favites Submassive"
"912344219","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,3,2013-09-28,2013,"Pre","Large-polyp stony corals (free-living)","Fungia horrida",FALSE,1,"Large-polyp stony corals (free-living)",11,0,"Fungia","Fungia"
"912344219","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,3,2013-09-28,2013,"Pre","Massive corals","Symphyllia",FALSE,1,"Massive corals",11,0,"Symphyllia Submassive","Symphyllia Submassive"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Stony corals","Acropora",FALSE,1,"Stony corals",29,0,"Acropora","Acropora Corymbose"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Bottlebrush Acropora corals","Acropora carduus",FALSE,1,"Bottlebrush Acropora corals",29,0,"Acropora carduus","Acropora Bottlebrush"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Corymbose Acropora corals","Acropora cerealis",FALSE,3,"Corymbose Acropora corals",29,0,"Acropora cerealis","Acropora Corymbose"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Tabular Acropora corals","Acropora cytherea",FALSE,3,"Tabular Acropora corals",29,0,"Acropora cytherea","Acropora Tabular"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Tabular Acropora corals","Acropora florida",FALSE,1,"Tabular Acropora corals",29,0,"Acropora florida","Acropora Arborescent table"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Branching Acropora","Acropora Staghorn",FALSE,1,"Branching Acropora",29,0,"Acropora Staghorn","Acropora Staghorn"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Bottlebrush Acropora corals","Acropora subglabra",FALSE,2,"Bottlebrush Acropora corals",29,0,"Acropora subglabra","Acropora Bottlebrush"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Sub-massive corals","Astreopora gracilis",FALSE,1,"Sub-massive corals",29,0,"Astreopora Submassive","Astreopora Submassive"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Massive corals","Astreopora myriophthalma",FALSE,1,"Massive corals",29,0,"Astreopora myriophthalma","Astreopora Hemispherical"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Sub-massive corals","Cyphastrea Submassive",FALSE,1,"Sub-massive corals",29,0,"Cyphastrea Submassive","Cyphastrea Submassive"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Stony corals","Galaxea",FALSE,2,"Stony corals",29,0,"Galaxea Submassive","Galaxea Submassive"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Sub-massive corals","Goniastrea pectinata",FALSE,1,"Sub-massive corals",29,0,"Goniastrea pectinata","Goniastrea Submassive"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Branching corals","Hydnophora rigida",FALSE,2,"Branching corals",29,0,"Hydnophora rigida","Hydnophora Branching"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Branching corals","Isopora brueggemanni",FALSE,1,"Branching corals",29,0,"Isopora brueggemanni","Isopora Branching"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Foliose/Plate corals","Merulina ampliata",FALSE,1,"Foliose/Plate corals",29,0,"Merulina ampliata","Merulina Submassive"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Sub-massive corals","Montipora hoffmeisteri",FALSE,2,"Sub-massive corals",29,0,"Montipora Encrusting","Montipora Encrusting"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Encrusting corals","Montipora tuberculosa",FALSE,1,"Encrusting corals",29,0,"Montipora tuberculosa","Montipora Encrusting"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Branching corals","Pectinia teres",FALSE,1,"Branching corals",29,0,"Pectinia teres","Pectinia Branching"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Massive corals","Porites Hemispherical",FALSE,1,"Massive corals",29,0,"Porites Massive","Porites Massive"
"912344220","Western Australia","Rowley Shoals","NWS76","Mermaid central bommie",-17.11469,119.63474,8,2013-09-28,2013,"Pre","Massive corals","Symphyllia",FALSE,2,"Massive corals",29,0,"Symphyllia Submassive","Symphyllia Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Stony corals","Acropora",FALSE,1,"Stony corals",37,0,"Acropora","Acropora Corymbose"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Corymbose Acropora corals","Acropora cerealis",FALSE,1,"Corymbose Acropora corals",37,0,"Acropora cerealis","Acropora Corymbose"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Tabular Acropora corals","Acropora cytherea",FALSE,2,"Tabular Acropora corals",37,0,"Acropora cytherea","Acropora Tabular"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Digitate corals","Acropora gemmifera",FALSE,1,"Digitate corals",37,0,"Acropora gemmifera","Acropora Digitate"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Corymbose Acropora corals","Acropora tenuis",FALSE,3,"Corymbose Acropora corals",37,0,"Acropora tenuis","Acropora Corymbose"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Massive corals","Coeloseris mayeri",FALSE,1,"Massive corals",37,0,"Coeloseris mayeri","Coeloseris"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,1,"Corymbose Acropora corals",37,0,"Acropora Corymbose","Acropora Corymbose"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Sub-massive corals","Cyphastrea Submassive",FALSE,1,"Sub-massive corals",37,0,"Cyphastrea Submassive","Cyphastrea Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Sub-massive corals","Favia stelligera",FALSE,4,"Sub-massive corals",37,0,"Favia stelligera","Favia Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Sub-massive corals","Favia Submassive",FALSE,1,"Sub-massive corals",37,0,"Favia Submassive","Favia Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Encrusting corals","Galaxea fascicularis",FALSE,1,"Encrusting corals",37,0,"Galaxea fascicularis","Galaxea Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Sub-massive corals","Goniastrea pectinata",FALSE,1,"Sub-massive corals",37,0,"Goniastrea pectinata","Goniastrea Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Hydrocoral","Millepora exaesa",FALSE,3,"Hydrocoral",37,0,"Millepora exaesa","Millepora Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Encrusting corals","Montipora Encrusting",FALSE,8,"Encrusting corals",37,0,"Montipora Encrusting","Montipora Encrusting"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Encrusting corals","Pavona varians",FALSE,1,"Encrusting corals",37,0,"Pavona varians","Pavona Submassive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Branching corals","Pocillopora",FALSE,1,"Branching corals",37,0,"Pocillopora","Pocillopora Branching"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Massive corals","Porites Hemispherical",FALSE,3,"Massive corals",37,0,"Porites Massive","Porites Massive"
"912344221","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,5,2013-09-29,2013,"Pre","Sub-massive corals","Porites rus",FALSE,3,"Sub-massive corals",37,0,"Porites rus","Porites Submassive"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Branching Acropora","Acropora austera",FALSE,2,"Branching Acropora",57,0,"Acropora austera","Acropora Branching"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Tabular Acropora corals","Acropora paniculata",FALSE,5,"Tabular Acropora corals",57,0,"Acropora paniculata","Acropora Tabular"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Branching Acropora","Acropora vaughani",FALSE,2,"Branching Acropora",57,0,"Acropora vaughani","Acropora Branching"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,1,"Corymbose Acropora corals",57,0,"Acropora Corymbose","Acropora Corymbose"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Sub-massive corals","Coscinaraea Submassive",FALSE,4,"Sub-massive corals",57,0,"Coscinaraea Submassive","Coscinaraea Submassive"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Massive corals","Diploastrea heliopora",FALSE,12,"Massive corals",57,0,"Diploastrea heliopora","Diploastrea"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Sub-massive corals","Goniastrea pectinata",FALSE,3,"Sub-massive corals",57,0,"Goniastrea pectinata","Goniastrea Submassive"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Sub-massive corals","Lobophyllia hemprichii",FALSE,4,"Sub-massive corals",57,0,"Lobophyllia hemprichii","Lobophyllia Hemispherical"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Foliose/Plate corals","Merulina ampliata",FALSE,1,"Foliose/Plate corals",57,0,"Merulina ampliata","Merulina Submassive"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Hydrocoral","Millepora exaesa",FALSE,1,"Hydrocoral",57,0,"Millepora exaesa","Millepora Submassive"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Encrusting corals","Montipora Encrusting",FALSE,3,"Encrusting corals",57,0,"Montipora Encrusting","Montipora Encrusting"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Encrusting corals","Montipora monasteriata",FALSE,1,"Encrusting corals",57,0,"Montipora monasteriata","Montipora Encrusting"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Encrusting corals","Pavona varians",FALSE,2,"Encrusting corals",57,0,"Pavona varians","Pavona Submassive"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Sub-massive corals","Pectinia lactuca",FALSE,4,"Sub-massive corals",57,0,"Pectinia lactuca","Pectinia Encrusting"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Branching corals","Pocillopora verrucosa",FALSE,2,"Branching corals",57,0,"Pocillopora verrucosa","Pocillopora Branching"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Sub-massive corals","Porites rus",FALSE,9,"Sub-massive corals",57,0,"Porites rus","Porites Submassive"
"912344222","Western Australia","Rowley Shoals","NWS77","Mermaid Reef Cod Hole",-17.06202,119.64815,22,2013-09-29,2013,"Pre","Branching corals","Seriatopora hystrix",FALSE,1,"Branching corals",57,0,"Seriatopora hystrix","Seriatopora"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Encrusting corals","Montipora Encrusting",FALSE,2,"Encrusting corals",29,0,"Montipora Encrusting","Montipora Encrusting"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Foliose/Plate corals","Pachyseris speciosa",FALSE,1,"Foliose/Plate corals",29,0,"Pachyseris speciosa","Pachyseris Foliose"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Encrusting corals","Pavona varians",FALSE,1,"Encrusting corals",29,0,"Pavona varians","Pavona Submassive"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Branching corals","Porites cylindrica",FALSE,1,"Branching corals",29,0,"Porites cylindrica","Porites Branching"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Massive corals","Porites Hemispherical",FALSE,16,"Massive corals",29,0,"Porites Massive","Porites Massive"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Branching corals","Porites nigrescens",FALSE,1,"Branching corals",29,0,"Porites nigrescens","Porites Branching"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Sub-massive corals","Porites rus",FALSE,6,"Sub-massive corals",29,0,"Porites rus","Porites Submassive"
"912344223","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,5,2013-09-29,2013,"Pre","Branching corals","Seriatopora hystrix",FALSE,1,"Branching corals",29,0,"Seriatopora hystrix","Seriatopora"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Branching corals","Echinopora horrida",FALSE,1,"Branching corals",23,0,"Echinopora horrida","Echinopora branching"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Large-polyp stony corals (free-living)","Fungia",FALSE,1,"Large-polyp stony corals (free-living)",23,0,"Fungia","Fungia"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Sub-massive corals","Goniastrea pectinata",FALSE,3,"Sub-massive corals",23,0,"Goniastrea pectinata","Goniastrea Submassive"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Branching corals","Isopora brueggemanni",FALSE,5,"Branching corals",23,0,"Isopora brueggemanni","Isopora Branching"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Encrusting corals","Montipora Encrusting",FALSE,2,"Encrusting corals",23,0,"Montipora Encrusting","Montipora Encrusting"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Massive corals","Porites Hemispherical",FALSE,9,"Massive corals",23,0,"Porites Massive","Porites Massive"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Branching corals","Porites nigrescens",FALSE,1,"Branching corals",23,0,"Porites nigrescens","Porites Branching"
"912344224","Western Australia","Rowley Shoals","NWS78","Mermaid channel bommies",-17.0666,119.64027,6,2013-09-29,2013,"Pre","Sub-massive corals","Porites rus",FALSE,1,"Sub-massive corals",23,0,"Porites rus","Porites Submassive"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Corymbose Acropora corals","Acropora cerealis",FALSE,1,"Corymbose Acropora corals",42,0,"Acropora cerealis","Acropora Corymbose"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Digitate corals","Acropora digitifera",FALSE,1,"Digitate corals",42,0,"Acropora digitifera","Acropora Digitate"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Digitate corals","Acropora gemmifera",FALSE,2,"Digitate corals",42,0,"Acropora gemmifera","Acropora Digitate"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Tabular Acropora corals","Acropora hyacinthus",FALSE,2,"Tabular Acropora corals",42,0,"Acropora hyacinthus","Acropora Tabular"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Corymbose Acropora corals","Acropora nasuta",FALSE,1,"Corymbose Acropora corals",42,0,"Acropora nasuta","Acropora Corymbose"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Corymbose Acropora corals","Acropora verweyi",FALSE,1,"Corymbose Acropora corals",42,0,"Acropora verweyi","Acropora Corymbose"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,2,"Corymbose Acropora corals",42,0,"Acropora Corymbose","Acropora Corymbose"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Sub-massive corals","Cyphastrea microphthalma",FALSE,1,"Sub-massive corals",42,0,"Cyphastrea microphthalma","Cyphastrea Submassive"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Massive corals","Diploastrea heliopora",FALSE,1,"Massive corals",42,0,"Diploastrea heliopora","Diploastrea"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Sub-massive corals","Favia stelligera",FALSE,7,"Sub-massive corals",42,0,"Favia stelligera","Favia Submassive"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Sub-massive corals","Favites",FALSE,1,"Sub-massive corals",42,0,"Favites Submassive","Favites Submassive"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Hydrocoral","Millepora exaesa",FALSE,1,"Hydrocoral",42,0,"Millepora exaesa","Millepora Submassive"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Encrusting corals","Montipora Encrusting",FALSE,6,"Encrusting corals",42,0,"Montipora Encrusting","Montipora Encrusting"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Encrusting corals","Montipora grisea",FALSE,1,"Encrusting corals",42,0,"Montipora grisea","Montipora Encrusting"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Encrusting corals","Pavona varians",FALSE,4,"Encrusting corals",42,0,"Pavona varians","Pavona Submassive"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Branching corals","Pocillopora eydouxi",FALSE,1,"Branching corals",42,0,"Pocillopora eydouxi","Pocillopora Branching"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Branching corals","Pocillopora verrucosa",FALSE,4,"Branching corals",42,0,"Pocillopora verrucosa","Pocillopora Branching"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Massive corals","Porites Hemispherical",FALSE,2,"Massive corals",42,0,"Porites Massive","Porites Massive"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Branching corals","Stylophora pistillata",FALSE,2,"Branching corals",42,0,"Stylophora pistillata","Stylophora"
"912344225","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,4,2013-09-29,2013,"Pre","Tabular Acropora corals","Tabular Acropora corals",FALSE,1,"Tabular Acropora corals",42,0,"Acropora Tabular","Acropora Tabular"
"912344226","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,11,2013-09-29,2013,"Pre","Corymbose Acropora corals","Acropora cerealis",FALSE,1,"Corymbose Acropora corals",37,0,"Acropora cerealis","Acropora Corymbose"
"912344226","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,11,2013-09-29,2013,"Pre","Corymbose Acropora corals","Acropora tenuis",FALSE,1,"Corymbose Acropora corals",37,0,"Acropora tenuis","Acropora Corymbose"
"912344226","Western Australia","Rowley Shoals","NWS79","Mermaid dropoff 1.2",-17.0721,119.6533,11,2013-09-29,2013,"Pre","Branching corals","Alveopora catalai",FALSE,3,"Branching corals",37,0,"Alveopora Submassive","Alveopora Branching"
