"Region","SiteCode","SiteName","SiteLat","SiteLong","maxDHW","maxSSTA","Jan_SST_cl","Feb_SST_cl","Mar_SST_cl","Apr_SST_cl","May_SST_cl","Jun_SST_cl","Jul_SST_cl","Aug_SST_cl","Sep_SST_cl","Oct_SST_cl","Nov_SST_cl","Dec_SST_cl"
"GBR","CS3","Brodie Cay SE",-19.28476,152.22077,3.04999995231628,1.86000001430511,27.5957145690918,27.8108596801758,27.3276119232178,26.662540435791,25.7577991485596,24.6533870697021,23.8914165496826,23.5295295715332,23.9536800384521,25.0476570129395,26.1225090026855,27.0064125061035
"GBR","CS31","Bird Lagoon",-22.17677,155.47404,0.159999996423721,2.25999999046326,26.9029846191406,26.9654083251953,26.4647197723389,25.9421882629395,24.8424739837646,23.8199043273926,22.9530086517334,22.7160568237305,22.9476776123047,24.0104084014893,25.0515308380127,26.2517032623291
"GBR","CS32","Bird Reef Hole",-22.17306,155.47695,0.159999996423721,2.25999999046326,26.9029846191406,26.9654083251953,26.4647197723389,25.9421882629395,24.8424739837646,23.8199043273926,22.9530086517334,22.7160568237305,22.9476776123047,24.0104084014893,25.0515308380127,26.2517032623291
"GBR","CS33","Bird North Bommie",-22.16356,155.45378,0.159999996423721,2.25999999046326,26.9029846191406,26.9654083251953,26.4647197723389,25.9421882629395,24.8424739837646,23.8199043273926,22.9530086517334,22.7160568237305,22.9476776123047,24.0104084014893,25.0515308380127,26.2517032623291
"GBR","CS34","Bird Inner West",-22.17084,155.45462,0.159999996423721,2.25999999046326,26.9029846191406,26.9654083251953,26.4647197723389,25.9421882629395,24.8424739837646,23.8199043273926,22.9530086517334,22.7160568237305,22.9476776123047,24.0104084014893,25.0515308380127,26.2517032623291
"GBR","CS35","Bird NW Bommie",-22.16866,155.45081,0.159999996423721,2.25999999046326,26.9029846191406,26.9654083251953,26.4647197723389,25.9421882629395,24.8424739837646,23.8199043273926,22.9530086517334,22.7160568237305,22.9476776123047,24.0104084014893,25.0515308380127,26.2517032623291
"GBR","CS36","Porpoise North",-22.1854,155.36165,0.159999996423721,2.20000004768372,26.9158782958984,26.9864273071289,26.4752025604248,25.9585762023926,24.8568153381348,23.8431034088135,22.9678611755371,22.7396945953369,22.9715938568115,24.0460720062256,25.0719718933105,26.2582607269287
"GBR","CS38","Porpoise Anchorage",-22.18586,155.35576,0.159999996423721,2.20000004768372,26.9158782958984,26.9864273071289,26.4752025604248,25.9585762023926,24.8568153381348,23.8431034088135,22.9678611755371,22.7396945953369,22.9715938568115,24.0460720062256,25.0719718933105,26.2582607269287
"GBR","CS39","Porpoise Lagoon",-22.18985,155.35547,0.159999996423721,2.20000004768372,26.9158782958984,26.9864273071289,26.4752025604248,25.9585762023926,24.8568153381348,23.8431034088135,22.9678611755371,22.7396945953369,22.9715938568115,24.0460720062256,25.0719718933105,26.2582607269287
"GBR","CS4","Paget Cay Bommie",-19.23026,152.32594,3.37999987602234,1.86000001430511,27.5644779205322,27.8114776611328,27.3311576843262,26.6409969329834,25.7650775909424,24.6437149047852,23.890926361084,23.5331439971924,23.9484100341797,25.0316123962402,26.086404800415,26.9930191040039
"GBR","CS41","Wreck North",-22.1977,155.29443,0.149999991059303,2.12999987602234,26.9444122314453,27.0209827423096,26.4930877685547,25.9808864593506,24.8649387359619,23.8732643127441,22.9850444793701,22.7637901306152,23.0053844451904,24.0898113250732,25.1029281616211,26.2804908752441
"GBR","CS42","Hilton Pool",-22.18602,155.17601,0.149999991059303,2.11999988555908,26.9853839874268,27.0812931060791,26.52712059021,26.0079498291016,24.8693885803223,23.8988285064697,23.0054912567139,22.7969169616699,23.0509014129639,24.1389617919922,25.1553001403809,26.307502746582
"GBR","CS44","NW Wreck Reef",-22.17629,155.16463,0.149999991059303,2.11999988555908,26.9853839874268,27.0812931060791,26.52712059021,26.0079498291016,24.8693885803223,23.8988285064697,23.0054912567139,22.7969169616699,23.0509014129639,24.1389617919922,25.1553001403809,26.307502746582
"GBR","CS45","North Wreck Reef",-22.17583,155.17796,0.149999991059303,2.11999988555908,26.9853839874268,27.0812931060791,26.52712059021,26.0079498291016,24.8693885803223,23.8988285064697,23.0054912567139,22.7969169616699,23.0509014129639,24.1389617919922,25.1553001403809,26.307502746582
"GBR","CS47","Saumarez egg seasnake",-21.89659,153.5935,0.479999989271164,1.9099999666214,27.5569190979004,27.6410751342773,27.0136985778809,26.3091678619385,25.3683948516846,24.2683982849121,23.4595966339111,23.2342262268066,23.6399574279785,24.7012844085693,25.8442478179932,26.8978633880615
"GBR","CS48","Saumarez SW reef cay",-21.89729,153.53757,0.340000003576279,1.89999997615814,27.5993537902832,27.6882991790771,27.0494346618652,26.3458347320557,25.4006996154785,24.2863655090332,23.4799823760986,23.2562980651855,23.667516708374,24.7386360168457,25.8850193023682,26.9448928833008
"GBR","CS5","Paget Cay South East",-19.25323,152.3482,3.3199999332428,1.87000000476837,27.5739097595215,27.8084564208984,27.3306446075439,26.6401863098145,25.7635307312012,24.646312713623,23.8860282897949,23.5277767181396,23.9377956390381,25.0219745635986,26.0952014923096,26.9993629455566
"GBR","CS50","Saumarez SW",-21.91736,153.57968,0.189999997615814,1.91999995708466,27.5490398406982,27.6496295928955,27.0117740631104,26.3051338195801,25.356424331665,24.250804901123,23.4507846832275,23.2198028564453,23.6352977752686,24.6945133209229,25.8424377441406,26.8933048248291
"GBR","CS51","Saumarez stripe seasnake",-21.91631,153.58669,0.189999997615814,1.91999995708466,27.5490398406982,27.6496295928955,27.0117740631104,26.3051338195801,25.356424331665,24.250804901123,23.4507846832275,23.2198028564453,23.6352977752686,24.6945133209229,25.8424377441406,26.8933048248291
"GBR","CS52","Kenn Reef anchorage bommie",-21.25707,155.7542,1.57999992370605,2.10999989509583,26.9612121582031,27.1536827087402,26.5922260284424,26.0467395782471,25.0389404296875,23.9729995727539,23.1110668182373,22.8889465332031,23.0306873321533,24.0770378112793,25.2453956604004,26.2502460479736
"GBR","CS54","Kenn Reef bommie",-21.25459,155.75466,1.57999992370605,2.10999989509583,26.9612121582031,27.1536827087402,26.5922260284424,26.0467395782471,25.0389404296875,23.9729995727539,23.1110668182373,22.8889465332031,23.0306873321533,24.0770378112793,25.2453956604004,26.2502460479736
"GBR","CS55","Kenn Labyrinth",-21.2535,155.76086,1.57999992370605,2.10999989509583,26.9612121582031,27.1536827087402,26.5922260284424,26.0467395782471,25.0389404296875,23.9729995727539,23.1110668182373,22.8889465332031,23.0306873321533,24.0770378112793,25.2453956604004,26.2502460479736
"GBR","CS56","Kenn Reef rubble",-21.248,155.76361,1.76999998092651,2.01999998092651,26.9695644378662,27.158748626709,26.6104297637939,26.0595245361328,25.0604515075684,23.9903049468994,23.128002166748,22.9012222290039,23.0293884277344,24.0788803100586,25.2407188415527,26.2459392547607
"GBR","CS57","Kenn Cave",-21.24541,155.76497,1.76999998092651,2.01999998092651,26.9695644378662,27.158748626709,26.6104297637939,26.0595245361328,25.0604515075684,23.9903049468994,23.128002166748,22.9012222290039,23.0293884277344,24.0788803100586,25.2407188415527,26.2459392547607
"GBR","CS58","Kenn Reef North Cay bommie",-21.19993,155.76575,2.1399998664856,1.94999992847443,26.9798488616943,27.1657085418701,26.6341495513916,26.0685997009277,25.0823307037354,24.008882522583,23.1455974578857,22.9176025390625,23.03151512146,24.0842666625977,25.2415103912354,26.2460689544678
"GBR","CS6","Paget Cay South",-19.25796,152.34184,3.3199999332428,1.87000000476837,27.5739097595215,27.8084564208984,27.3306446075439,26.6401863098145,25.7635307312012,24.646312713623,23.8860282897949,23.5277767181396,23.9377956390381,25.0219745635986,26.0952014923096,26.9993629455566
"GBR","CS60","Kenn Reef North Cay",-21.20282,155.77281,1.76999998092651,2.01999998092651,26.9695644378662,27.158748626709,26.6104297637939,26.0595245361328,25.0604515075684,23.9903049468994,23.128002166748,22.9012222290039,23.0293884277344,24.0788803100586,25.2407188415527,26.2459392547607
"GBR","CS61","Kenn Reef Pipeline",-21.20865,155.76982,1.76999998092651,2.01999998092651,26.9695644378662,27.158748626709,26.6104297637939,26.0595245361328,25.0604515075684,23.9903049468994,23.128002166748,22.9012222290039,23.0293884277344,24.0788803100586,25.2407188415527,26.2459392547607
"GBR","CS63","Frederick Passage",-21.0003,154.3944,4,2.08999991416931,27.2540607452393,27.4525680541992,26.9715137481689,26.2410125732422,25.3748874664307,24.349967956543,23.5200634002686,23.2131175994873,23.4127368927002,24.486644744873,25.5727062225342,26.528190612793
"GBR","CS64","Fredrick Central Bommie",-20.99787,154.39374,3.6399998664856,2.05999994277954,27.2536354064941,27.4620685577393,26.9782276153564,26.2520294189453,25.3820457458496,24.3610057830811,23.5278778076172,23.221170425415,23.4156188964844,24.4853382110596,25.5691089630127,26.51833152771
"GBR","CS65","Fredrick central reef",-21.0065,154.39197,4,2.08999991416931,27.2540607452393,27.4525680541992,26.9715137481689,26.2410125732422,25.3748874664307,24.349967956543,23.5200634002686,23.2131175994873,23.4127368927002,24.486644744873,25.5727062225342,26.528190612793
"GBR","CS7","Weather Station Inner Reef",-19.1254,152.38809,4.19000005722046,1.93999993801117,27.5649166107178,27.8343849182129,27.36501121521,26.6536445617676,25.7841567993164,24.6661472320557,23.9214496612549,23.5759105682373,23.9844989776611,25.0612907409668,26.0707626342773,26.991907119751
"GBR","CS71","Quay West Bommie",-21.020283,154.3699,4,2.08999991416931,27.2540607452393,27.4525680541992,26.9715137481689,26.2410125732422,25.3748874664307,24.349967956543,23.5200634002686,23.2131175994873,23.4127368927002,24.486644744873,25.5727062225342,26.528190612793
"GBR","CS72","Fredrick Observatory Cay",-21.02036,154.37269,4,2.08999991416931,27.2540607452393,27.4525680541992,26.9715137481689,26.2410125732422,25.3748874664307,24.349967956543,23.5200634002686,23.2131175994873,23.4127368927002,24.486644744873,25.5727062225342,26.528190612793
"GBR","CS73","North Fredrick Bommie",-20.93697,154.39572,3.57999992370605,2.02999997138977,27.2566738128662,27.4710884094238,26.9871826171875,26.2658538818359,25.3884887695312,24.3708724975586,23.5367565155029,23.2312927246094,23.418737411499,24.4881439208984,25.5680160522461,26.5133991241455
"GBR","CS74","Frederick Lighthouse",-20.93624,154.39723,3.57999992370605,2.02999997138977,27.2566738128662,27.4710884094238,26.9871826171875,26.2658538818359,25.3884887695312,24.3708724975586,23.5367565155029,23.2312927246094,23.418737411499,24.4881439208984,25.5680160522461,26.5133991241455
"GBR","CS8","Carola Cay",-19.09532,152.38714,4.56999969482422,1.96999990940094,27.5668678283691,27.8445644378662,27.3839702606201,26.6642875671387,25.7915802001953,24.6825389862061,23.9389572143555,23.5993423461914,24.0079803466797,25.0839214324951,26.0729866027832,26.9916191101074
"GBR","CS9","NE Herald Cay NE",-16.921938,149.200022,8.9399995803833,2.0699999332428,28.2184505462646,28.3393115997314,27.8858909606934,27.1278667449951,26.3302364349365,25.2850246429443,24.5803279876709,24.40891456604,24.7157344818115,25.7354221343994,26.7931804656982,27.6987285614014
"GBR","GBR16","Tryon Island south",-23.24659,151.77309,0,1.67999994754791,26.8835620880127,27.2157077789307,26.4757595062256,25.4015655517578,24.0639419555664,22.5846462249756,21.4372730255127,21.0261554718018,21.5190773010254,22.7967681884766,24.3395252227783,25.8579597473145
"GBR","GBR17","Tryon Island south west",-23.24371,151.77568,0,1.67999994754791,26.8835620880127,27.2157077789307,26.4757595062256,25.4015655517578,24.0639419555664,22.5846462249756,21.4372730255127,21.0261554718018,21.5190773010254,22.7967681884766,24.3395252227783,25.8579597473145
"GBR","GBR2","Lady Musgrave Lagoon N",-23.89878,152.41618,0.759999990463257,1.73000001907349,26.7459850311279,27.1171932220459,26.4308280944824,25.5303993225098,24.324592590332,22.8919219970703,21.6800518035889,21.3569221496582,21.7274951934814,22.8854274749756,24.3126316070557,25.6622905731201
"GBR","GBR24","Hook Reef Passage",-19.81261,149.13292,2.60999989509583,2.16999983787537,27.9590511322021,28.1576061248779,27.5689506530762,26.5805244445801,25.2348766326904,23.4984111785889,22.3948211669922,22.3203353881836,23.2773132324219,24.7918434143066,26.283332824707,27.2620983123779
"GBR","GBR25","Hook Reef1",-19.81349,149.13617,2.60999989509583,2.16999983787537,27.9590511322021,28.1576061248779,27.5689506530762,26.5805244445801,25.2348766326904,23.4984111785889,22.3948211669922,22.3203353881836,23.2773132324219,24.7918434143066,26.283332824707,27.2620983123779
"GBR","GBR3","Lady Musgrave West central",-23.89929,152.39361,0.599999964237213,1.69999992847443,26.730001449585,27.0943584442139,26.4116287231445,25.4865131378174,24.2695503234863,22.810022354126,21.5712814331055,21.2511520385742,21.6427059173584,22.8365345001221,24.2752342224121,25.6377563476562
"GBR","GBR39","Cod Hole",-14.66452,145.6632,11.4899997711182,2.51999998092651,28.4014167785645,28.553897857666,28.1274261474609,27.1914348602295,26.1144905090332,25.0006942749023,24.3449783325195,24.1131534576416,24.6747608184814,25.686710357666,26.9792709350586,27.9026374816895
"GBR","GBR41","Tydeman Cay anchorage",-13.97733,144.50067,7.75999975204468,2.37999987602234,28.4959964752197,28.5525035858154,28.0673484802246,27.2233238220215,26.0011234283447,24.7265205383301,24.1279296875,23.9916820526123,24.6309280395508,25.7279167175293,27.0568313598633,28.0317497253418
"GBR","GBR42","Tydeman Rf W",-13.98066,144.50024,7.75999975204468,2.37999987602234,28.4959964752197,28.5525035858154,28.0673484802246,27.2233238220215,26.0011234283447,24.7265205383301,24.1279296875,23.9916820526123,24.6309280395508,25.7279167175293,27.0568313598633,28.0317497253418
"GBR","GBR45","Forbes Island west boulders",-12.28595,143.40371,9.34999942779541,2.40999984741211,28.8791580200195,28.6463356018066,28.3358688354492,27.5186138153076,26.3078842163086,25.1463317871094,24.2967052459717,24.0894794464111,24.8673496246338,26.0686378479004,27.5059280395508,28.562370300293
"GBR","GBR46","Forbes Island NE",-12.28241,143.41092,9.34999942779541,2.40999984741211,28.8791580200195,28.6463356018066,28.3358688354492,27.5186138153076,26.3078842163086,25.1463317871094,24.2967052459717,24.0894794464111,24.8673496246338,26.0686378479004,27.5059280395508,28.562370300293
"GBR","GBR47","Forbes Island bommie",-12.28121,143.40709,9.34999942779541,2.40999984741211,28.8791580200195,28.6463356018066,28.3358688354492,27.5186138153076,26.3078842163086,25.1463317871094,24.2967052459717,24.0894794464111,24.8673496246338,26.0686378479004,27.5059280395508,28.562370300293
"GBR","GBR48","Forbes Island Bommie West",-12.28091,143.40302,9.34999942779541,2.40999984741211,28.8791580200195,28.6463356018066,28.3358688354492,27.5186138153076,26.3078842163086,25.1463317871094,24.2967052459717,24.0894794464111,24.8673496246338,26.0686378479004,27.5059280395508,28.562370300293
"GBR","GBR49","Forbes Island Isthmus Rf",-12.29055,143.40232,9.34999942779541,2.40999984741211,28.8791580200195,28.6463356018066,28.3358688354492,27.5186138153076,26.3078842163086,25.1463317871094,24.2967052459717,24.0894794464111,24.8673496246338,26.0686378479004,27.5059280395508,28.562370300293
"GBR","GBR51","Seven Reefs east",-10.28793,143.71759,3.70999979972839,2.05999994277954,28.6416149139404,28.4060401916504,28.1885929107666,27.7284984588623,26.950553894043,25.9222812652588,25.0488700866699,24.7372398376465,25.181547164917,26.0886268615723,27.2494640350342,28.3343315124512
"GBR","GBR52","Seven Reefs Anchorage",-10.2875,143.70978,3.70999979972839,2.05999994277954,28.6416149139404,28.4060401916504,28.1885929107666,27.7284984588623,26.950553894043,25.9222812652588,25.0488700866699,24.7372398376465,25.181547164917,26.0886268615723,27.2494640350342,28.3343315124512
"GBR","GBR53","Salamander Reef",-11.76571,143.65005,8.76000022888184,2.28999996185303,28.7162609100342,28.5557804107666,28.2716083526611,27.4921131134033,26.4807891845703,25.4410037994385,24.6658458709717,24.3849334716797,24.90797996521,25.9848232269287,27.2483329772949,28.4542331695557
"GBR","GBR54","Two Hour Reef",-12.16237,143.64859,6.87999963760376,2.14999985694885,28.6918525695801,28.4997634887695,28.1954212188721,27.4819183349609,26.3776226043701,25.3081188201904,24.5106353759766,24.218729019165,24.853364944458,25.925573348999,27.2923965454102,28.3559188842773
"GBR","GBR55","Lagoon Reef Inner NW",-12.38375,143.76197,8.39999961853027,2.15999984741211,28.4452533721924,28.375036239624,28.092601776123,27.4478187561035,26.3419284820557,25.3551807403564,24.6190280914307,24.2961463928223,24.8118095397949,25.7515430450439,27.0950984954834,28.1140460968018
"GBR","GBR56","Lagoon Reef Outer NW",-12.38175,143.75672,8.39999961853027,2.15999984741211,28.4452533721924,28.375036239624,28.092601776123,27.4478187561035,26.3419284820557,25.3551807403564,24.6190280914307,24.2961463928223,24.8118095397949,25.7515430450439,27.0950984954834,28.1140460968018
"GBR","GBR57","Lagoon Reef Inner E",-12.38391,143.772,8.39999961853027,2.15999984741211,28.4452533721924,28.375036239624,28.092601776123,27.4478187561035,26.3419284820557,25.3551807403564,24.6190280914307,24.2961463928223,24.8118095397949,25.7515430450439,27.0950984954834,28.1140460968018
"GBR","GBR58","Burke Reef",-12.62531,143.58327,7.17000007629395,2.12999987602234,28.6279239654541,28.5536994934082,28.2518615722656,27.4782562255859,26.1907634735107,25.1093673706055,24.2918548583984,24.085412979126,24.819652557373,25.9313831329346,27.3614845275879,28.3769397735596
"GBR","GBR59","Shark Reef",-12.87385,143.8151,8.28999996185303,2.25,28.4118614196777,28.494047164917,28.1126251220703,27.3974895477295,26.2595710754395,25.1959533691406,24.4881782531738,24.2152309417725,24.7788372039795,25.7820053100586,27.1081428527832,28.1272525787354
"GBR","GBR60","Shark Reef Gardens",-12.87695,143.82034,8.28999996185303,2.25,28.4118614196777,28.494047164917,28.1126251220703,27.3974895477295,26.2595710754395,25.1959533691406,24.4881782531738,24.2152309417725,24.7788372039795,25.7820053100586,27.1081428527832,28.1272525787354
"GBR","GBR62","Crocodile Bommie",-13.8185,144.28213,9.48999977111816,2.39999985694885,28.4083099365234,28.4733104705811,28.0589084625244,27.2028675079346,26.0391788482666,24.8331089019775,24.1908378601074,24.0422286987305,24.5811443328857,25.6351661682129,27.013557434082,28.0089263916016
"GBR","GBR63","Surprise Reef",-13.99527,144.68397,8.67000007629395,2.41999983787537,28.479528427124,28.5443687438965,28.0435447692871,27.2418613433838,26.0065441131592,24.7889823913574,24.2212104797363,24.0777320861816,24.6561584472656,25.7422504425049,27.0352764129639,28.0022029876709
"GBR","GBR64","Surprise Reef Paradise",-13.98947,144.67643,8.67000007629395,2.41999983787537,28.479528427124,28.5443687438965,28.0435447692871,27.2418613433838,26.0065441131592,24.7889823913574,24.2212104797363,24.0777320861816,24.6561584472656,25.7422504425049,27.0352764129639,28.0022029876709
"GBR","GBR65","Surprise Reef Rubble",-14.0108,144.71335,8.84999942779541,2.49000000953674,28.482385635376,28.5535221099854,28.0461730957031,27.2215003967285,25.9421482086182,24.6863212585449,24.1168212890625,23.9891986846924,24.619701385498,25.7468795776367,27.0385971069336,28.0050849914551
"GBR","GBR67","Day Reef Inner",-14.51742,145.5309,10.7600002288818,2.47000002861023,28.3951625823975,28.5700340270996,28.0957775115967,27.1811103820801,26.0305290222168,24.8664016723633,24.2065162658691,24.0490112304688,24.6558094024658,25.6939716339111,26.980562210083,27.9164886474609
"GBR","GBR70","Low Isles 1",-16.3835,145.571,2.61999988555908,2.75999999046326,28.6241493225098,28.8501605987549,28.1273975372314,26.8191928863525,25.4189338684082,23.7568073272705,23.0168056488037,23.2069568634033,24.3049259185791,25.7620754241943,27.2638721466064,27.9675407409668
"GBR","NQ3","Eel Reef North",-12.40092,143.37201,9.98999977111816,2.60999989509583,28.8501949310303,28.6475658416748,28.3627185821533,27.5216846466064,26.2125511169434,25.0912456512451,24.2190113067627,24.0531768798828,24.87548828125,26.0844917297363,27.5539989471436,28.5848159790039
"GBR","QLD100","Murray Channel",-9.95826,144.15061,6.84999990463257,2.27999997138977,28.2983264923096,28.2679424285889,28.1101760864258,27.6713256835938,26.9636383056641,26.0117263793945,25.159875869751,24.8675193786621,25.2320518493652,26.0967025756836,27.1527366638184,28.0992698669434
"GBR","QLD103","Waier Island",-9.9513,144.03178,3.17999982833862,2.10999989509583,28.3759498596191,28.3061695098877,28.0893459320068,27.7221336364746,27.0202941894531,26.0436763763428,25.1754856109619,24.8828659057617,25.2418842315674,26.1122817993164,27.1908073425293,28.1533107757568
"GBR","QLD105","The Maze Channel",-10.06687,143.86969,2.86999988555908,2.21000003814697,28.506326675415,28.3550643920898,28.1185207366943,27.7506866455078,27.0271606445312,26.0230026245117,25.138521194458,24.8422203063965,25.226318359375,26.1297950744629,27.2360725402832,28.2432136535645
"GBR","QLD106","The Maze Anchorage",-10.0696,143.87544,2.86999988555908,2.21000003814697,28.506326675415,28.3550643920898,28.1185207366943,27.7506866455078,27.0271606445312,26.0230026245117,25.138521194458,24.8422203063965,25.226318359375,26.1297950744629,27.2360725402832,28.2432136535645
"GBR","QLD110","Round Maze",-10.0599,143.883,2.86999988555908,2.21000003814697,28.506326675415,28.3550643920898,28.1185207366943,27.7506866455078,27.0271606445312,26.0230026245117,25.138521194458,24.8422203063965,25.226318359375,26.1297950744629,27.2360725402832,28.2432136535645
"GBR","QLD112","Dugong Island",-10.52274,143.09259,10.6999998092651,2.61999988555908,29.0441188812256,28.8670024871826,28.472562789917,27.9645690917969,27.0040340423584,25.821756362915,24.8901767730713,24.603084564209,25.2915630340576,26.3613967895508,27.8427753448486,28.8516120910645
"GBR","QLD15","Clam Bay",-23.18711,150.98134,0.519999980926514,2.22000002861023,27.385892868042,27.4721527099609,26.3579845428467,24.9821300506592,23.0847721099854,20.9874477386475,19.6416721343994,19.6075782775879,21.1198768615723,23.21116065979,24.9813041687012,26.3920993804932
"GBR","QLD18","Alcyonaria Point",-20.06494,148.92328,3.3199999332428,2.27999997138977,27.9265613555908,28.1780433654785,27.5471286773682,26.4511756896973,24.9751243591309,23.005651473999,21.8818855285645,21.8535652160645,22.8900585174561,24.5882225036621,26.2491359710693,27.2698917388916
"GBR","QLD20","Blue Pearl Bay",-20.04033,148.88061,3.35999989509583,2.30999994277954,27.9787540435791,28.2099895477295,27.5785140991211,26.4961891174316,25.0202674865723,23.0645694732666,21.9455337524414,21.9128665924072,22.9537181854248,24.6422443389893,26.2935733795166,27.314826965332
"GBR","QLD46","Blue Lagoon Channel",-14.68717,145.46565,8.60999965667725,2.57999992370605,28.4683494567871,28.5663146972656,28.0623970031738,27.0808982849121,25.8601169586182,24.5609970092773,23.8247661590576,23.7489433288574,24.4890441894531,25.6730995178223,27.0268840789795,27.9031887054443
"GBR","QLD47","Horseshoe Reef",-14.68708,145.44327,8.63000011444092,2.60999989509583,28.4965686798096,28.5836009979248,28.0559101104736,27.0579051971436,25.7976741790771,24.4481029510498,23.7022800445557,23.660005569458,24.4558410644531,25.68772315979,27.0568180084229,27.9223041534424
"GBR","QLD50","Osprey Island",-14.66541,145.44227,8.63000011444092,2.60999989509583,28.4965686798096,28.5836009979248,28.0559101104736,27.0579051971436,25.7976741790771,24.4481029510498,23.7022800445557,23.660005569458,24.4558410644531,25.68772315979,27.0568180084229,27.9223041534424
"GBR","QLD51","Watsons Bay north",-14.65706,145.45076,8.60999965667725,2.57999992370605,28.4683494567871,28.5663146972656,28.0623970031738,27.0808982849121,25.8601169586182,24.5609970092773,23.8247661590576,23.7489433288574,24.4890441894531,25.6730995178223,27.0268840789795,27.9031887054443
"GBR","QLD52","Watsons-Turtle Reef",-14.65528,145.45049,8.60999965667725,2.57999992370605,28.4683494567871,28.5663146972656,28.0623970031738,27.0808982849121,25.8601169586182,24.5609970092773,23.8247661590576,23.7489433288574,24.4890441894531,25.6730995178223,27.0268840789795,27.9031887054443
"GBR","QLD54","Cobia Hole",-14.65101,145.44851,8.63000011444092,2.60999989509583,28.4965686798096,28.5836009979248,28.0559101104736,27.0579051971436,25.7976741790771,24.4481029510498,23.7022800445557,23.660005569458,24.4558410644531,25.68772315979,27.0568180084229,27.9223041534424
"GBR","QLD55","Mermaid Cove north",-14.6461,145.45386,9.51000022888184,2.52999997138977,28.4495620727539,28.5656452178955,28.0688419342041,27.1050891876221,25.8992710113525,24.6244201660156,23.9037170410156,23.8173446655273,24.5283260345459,25.675760269165,27.0107936859131,27.9054660797119
"GBR","QLD57","Mermaid dropoff north",-14.64524,145.45471,9.51000022888184,2.52999997138977,28.4495620727539,28.5656452178955,28.0688419342041,27.1050891876221,25.8992710113525,24.6244201660156,23.9037170410156,23.8173446655273,24.5283260345459,25.675760269165,27.0107936859131,27.9054660797119
"GBR","QLD60","Chicken Reef",-18.66084,147.70284,4.09999990463257,2.19000005722046,28.219425201416,28.3665981292725,27.8079032897949,26.9026527404785,25.7285919189453,24.2557640075684,23.4298458099365,23.3378849029541,24.0339603424072,25.2774467468262,26.5965194702148,27.5537872314453
"GBR","QLD61","Chicken Reef East",-18.661726,147.723103,4.09999990463257,2.19000005722046,28.219425201416,28.3665981292725,27.8079032897949,26.9026527404785,25.7285919189453,24.2557640075684,23.4298458099365,23.3378849029541,24.0339603424072,25.2774467468262,26.5965194702148,27.5537872314453
"GBR","QLD62","Chicken Reef NW",-18.65153,147.70988,4.09999990463257,2.19000005722046,28.219425201416,28.3665981292725,27.8079032897949,26.9026527404785,25.7285919189453,24.2557640075684,23.4298458099365,23.3378849029541,24.0339603424072,25.2774467468262,26.5965194702148,27.5537872314453
"GBR","QLD7","Monkey Point",-23.1957,150.937484,0.529999971389771,2.1800000667572,27.4223499298096,27.4852638244629,26.3460636138916,24.953893661499,23.0161151885986,20.9042434692383,19.5512866973877,19.5521831512451,21.1596488952637,23.2713279724121,25.0458393096924,26.4299297332764
"GBR","QLD72","Swains SE",-22.38397,152.5349,0.319999992847443,1.62999999523163,27.3538055419922,27.5619640350342,26.9024829864502,26.0466194152832,24.8390140533447,23.4045124053955,22.2300224304199,21.7080574035645,22.2142601013184,23.7119693756104,25.1566066741943,26.4139251708984
"Ningaloo","NMP-BF1","Bundegi",-21.83921,114.17564,0,3.70999979972839,25.7485866546631,27.2074909210205,27.9541244506836,27.7399730682373,26.4254970550537,24.8199882507324,23.5208320617676,22.5041980743408,22.5462684631348,22.6669845581055,23.4726123809814,24.3506183624268
"Ningaloo","NMP-BF2","Bundegi SZ North",-21.85245,114.16954,0,3.62999987602234,25.8972854614258,27.299840927124,28.0034484863281,27.6303462982178,26.2059173583984,24.5960884094238,23.2966861724854,22.2448196411133,22.3173923492432,22.586555480957,23.488353729248,24.4447784423828
"Ningaloo","NMP-BF3","Bundegi SZ South",-21.86648,114.15926,0,3.62999987602234,25.8972854614258,27.299840927124,28.0034484863281,27.6303462982178,26.2059173583984,24.5960884094238,23.2966861724854,22.2448196411133,22.3173923492432,22.586555480957,23.488353729248,24.4447784423828
"Ningaloo","NMP-BF4","Bundegi RZ",-21.83633,114.17777,0,3.70999979972839,25.7485866546631,27.2074909210205,27.9541244506836,27.7399730682373,26.4254970550537,24.8199882507324,23.5208320617676,22.5041980743408,22.5462684631348,22.6669845581055,23.4726123809814,24.3506183624268
"Ningaloo","NMP-C1","Monck Head",-23.17701,113.75987,0,2.61999988555908,24.2320499420166,25.6939525604248,26.5318927764893,26.6999359130859,26.1312198638916,24.6775016784668,23.3759136199951,22.2768535614014,21.9447708129883,21.7855682373047,22.4759082794189,23.0575828552246
"Ningaloo","NMP-C3","Coral Bay Central",-23.14152,113.75364,0,2.69000005722046,24.2714138031006,25.7534656524658,26.5876636505127,26.7581272125244,26.1825618743896,24.7161483764648,23.4152545928955,22.3181381225586,21.9813480377197,21.8252544403076,22.5161552429199,23.1079292297363
"Ningaloo","NMP-C4","Yalobia Passage",-23.19995,113.76354,0,2.61999988555908,24.2320499420166,25.6939525604248,26.5318927764893,26.6999359130859,26.1312198638916,24.6775016784668,23.3759136199951,22.2768535614014,21.9447708129883,21.7855682373047,22.4759082794189,23.0575828552246
