survey_id,site_code,site_name,latitude,longitude,survey_date,program,database,is_NESP_pre.post,survey_year
912345722,GBR250,Broomfield Reef Site 2,-23.25245,151.94545,5/10/2015,RLS,Squidle+,Pre,2015
912345723,GBR250,Broomfield Reef Site 2,-23.25245,151.94545,5/10/2015,RLS,Squidle+,Pre,2015
912347125,GBR250,Broomfield Reef Site 2,-23.25245,151.94545,9/3/2017,RLS,Squidle+,Post,2017
912347126,GBR250,Broomfield Reef Site 2,-23.25245,151.94545,9/3/2017,RLS,Squidle+,Post,2017
4000758,GBR253,Monkey Point,-23.1957,150.93748,14/7/2010,RLS,Squidle+,Pre,2010
912347798,GBR253,Monkey Point,-23.1957,150.93748,14/3/2017,RLS,Squidle+,Post,2017
912347799,GBR253,Monkey Point,-23.1957,150.93748,14/3/2017,RLS,Squidle+,Post,2017
4000775,GBR255,Clam Bay,-23.18769,150.9803,13/7/2010,RLS,Squidle+,Pre,2010
4000776,GBR255,Clam Bay,-23.18769,150.9803,13/7/2010,RLS,Squidle+,Pre,2010
912347796,GBR255,Clam Bay,-23.18769,150.9803,14/3/2017,RLS,Squidle+,Post,2017
912347797,GBR255,Clam Bay,-23.18769,150.9803,14/3/2017,RLS,Squidle+,Post,2017
912345732,GBR257,North Island Site 3,-23.1778,151.91543,7/10/2015,RLS,Squidle+,Pre,2015
912345733,GBR257,North Island Site 3,-23.1778,151.91543,7/10/2015,RLS,Squidle+,Pre,2015
912347736,GBR257,North Island Site 3,-23.1778,151.91543,14/2/2017,RLS,Squidle+,Post,2017
912347737,GBR257,North Island Site 3,-23.1778,151.91543,14/2/2017,RLS,Squidle+,Post,2017
912345363,GBR3,Lady Musgrave West central,-23.89929,152.39361,6/6/2015,RLS,Squidle+,Pre,2015
912345364,GBR3,Lady Musgrave West central,-23.89929,152.39361,6/6/2015,RLS,Squidle+,Pre,2015
912347085,GBR3,Lady Musgrave West central,-23.89929,152.39361,19/2/2017,RLS,Squidle+,Post,2017
912347086,GBR3,Lady Musgrave West central,-23.89929,152.39361,19/2/2017,RLS,Squidle+,Post,2017
912345437,GBR39,Cod Hole,-14.66452,145.6632,20/7/2015,RLS,Squidle+,Pre,2015
912345471,GBR39,Cod Hole,-14.66452,145.6632,20/7/2015,RLS,Squidle+,Pre,2015
912347543,GBR39,Cod Hole,-14.66452,145.6632,5/1/2017,RLS,Squidle+,Post,2017
912347585,GBR39,Cod Hole,-14.66452,145.6632,5/1/2017,RLS,Squidle+,Post,2017
912345458,GBR41,Tydeman Cay anchorage,-13.97733,144.50067,24/7/2015,RLS,Squidle+,Pre,2015
912345459,GBR41,Tydeman Cay anchorage,-13.97733,144.50067,24/7/2015,RLS,Squidle+,Pre,2015
912346806,GBR41,Tydeman Cay anchorage,-13.97733,144.50067,8/12/2016,RLS,Squidle+,Post,2016
912346807,GBR41,Tydeman Cay anchorage,-13.97733,144.50067,8/12/2016,RLS,Squidle+,Post,2016
912345489,GBR45,Forbes Island west boulders,-12.28595,143.40371,27/7/2015,RLS,Squidle+,Pre,2015
912347565,GBR45,Forbes Island west boulders,-12.28595,143.40371,29/12/2016,RLS,Squidle+,Post,2016
912347566,GBR45,Forbes Island west boulders,-12.28595,143.40371,29/12/2016,RLS,Squidle+,Post,2016
912345490,GBR46,Forbes Island NE,-12.28241,143.41092,28/7/2015,RLS,Squidle+,Pre,2015
912345491,GBR46,Forbes Island NE,-12.28241,143.41092,28/7/2015,RLS,Squidle+,Pre,2015
912347567,GBR46,Forbes Island NE,-12.28241,143.41092,29/12/2016,RLS,Squidle+,Post,2016
912347568,GBR46,Forbes Island NE,-12.28241,143.41092,29/12/2016,RLS,Squidle+,Post,2016
912345492,GBR47,Forbes Island bommie,-12.28121,143.40709,28/7/2015,RLS,Squidle+,Pre,2015
912345493,GBR47,Forbes Island bommie,-12.28121,143.40709,28/7/2015,RLS,Squidle+,Pre,2015
912347513,GBR47,Forbes Island bommie,-12.28121,143.40709,28/12/2016,RLS,Squidle+,Post,2016
912347514,GBR47,Forbes Island bommie,-12.28121,143.40709,28/12/2016,RLS,Squidle+,Post,2016
912345521,GBR48,Forbes Island Bommie West,-12.28091,143.40302,28/7/2015,RLS,Squidle+,Pre,2015
912345530,GBR48,Forbes Island Bommie West,-12.28091,143.40302,28/7/2015,RLS,Squidle+,Pre,2015
912347517,GBR48,Forbes Island Bommie West,-12.28091,143.40302,29/12/2016,RLS,Squidle+,Post,2016
912347518,GBR48,Forbes Island Bommie West,-12.28091,143.40302,29/12/2016,RLS,Squidle+,Post,2016
912345522,GBR49,Forbes Island Isthmus Rf,-12.29055,143.40232,28/7/2015,RLS,Squidle+,Pre,2015
912345531,GBR49,Forbes Island Isthmus Rf,-12.29055,143.40232,28/7/2015,RLS,Squidle+,Pre,2015
912347515,GBR49,Forbes Island Isthmus Rf,-12.29055,143.40232,29/12/2016,RLS,Squidle+,Post,2016
912347516,GBR49,Forbes Island Isthmus Rf,-12.29055,143.40232,29/12/2016,RLS,Squidle+,Post,2016
912347390,GBR53,Salamander Reef,-11.76571,143.65005,14/12/2015,RLS,Squidle+,Pre,2015
912347391,GBR53,Salamander Reef,-11.76571,143.65005,14/12/2015,RLS,Squidle+,Pre,2015
912347561,GBR53,Salamander Reef,-11.76571,143.65005,27/12/2016,RLS,Squidle+,Post,2016
912347562,GBR53,Salamander Reef,-11.76571,143.65005,27/12/2016,RLS,Squidle+,Post,2016
912347392,GBR54,Two Hour Reef,-12.16237,143.64859,15/12/2015,RLS,Squidle+,Pre,2015
912347393,GBR54,Two Hour Reef,-12.16237,143.64859,15/12/2015,RLS,Squidle+,Pre,2015
912347563,GBR54,Two Hour Reef,-12.16237,143.64859,28/12/2016,RLS,Squidle+,Post,2016
912347564,GBR54,Two Hour Reef,-12.16237,143.64859,28/12/2016,RLS,Squidle+,Post,2016
912347394,GBR55,Lagoon Reef Inner NW,-12.38375,143.76197,16/12/2015,RLS,Squidle+,Pre,2015
912347395,GBR55,Lagoon Reef Inner NW,-12.38375,143.76197,16/12/2015,RLS,Squidle+,Pre,2015
912346818,GBR55,Lagoon Reef Inner NW,-12.38375,143.76197,10/12/2016,RLS,Squidle+,Post,2016
912346819,GBR55,Lagoon Reef Inner NW,-12.38375,143.76197,10/12/2016,RLS,Squidle+,Post,2016
912347396,GBR56,Lagoon Reef Outer NW,-12.38175,143.75672,16/12/2015,RLS,Squidle+,Pre,2015
912347397,GBR56,Lagoon Reef Outer NW,-12.38175,143.75672,16/12/2015,RLS,Squidle+,Pre,2015
912346816,GBR56,Lagoon Reef Outer NW,-12.38175,143.75672,10/12/2016,RLS,Squidle+,Post,2016
912346817,GBR56,Lagoon Reef Outer NW,-12.38175,143.75672,10/12/2016,RLS,Squidle+,Post,2016
912347398,GBR57,Lagoon Reef Inner E,-12.38391,143.772,17/12/2015,RLS,Squidle+,Pre,2015
912346820,GBR57,Lagoon Reef Inner E,-12.38391,143.772,10/12/2016,RLS,Squidle+,Post,2016
912346821,GBR57,Lagoon Reef Inner E,-12.38391,143.772,10/12/2016,RLS,Squidle+,Post,2016
912347400,GBR58,Burke Reef,-12.62531,143.58327,18/12/2015,RLS,Squidle+,Pre,2015
912347401,GBR58,Burke Reef,-12.62531,143.58327,18/12/2015,RLS,Squidle+,Pre,2015
912346814,GBR58,Burke Reef,-12.62531,143.58327,9/12/2016,RLS,Squidle+,Post,2016
912346815,GBR58,Burke Reef,-12.62531,143.58327,9/12/2016,RLS,Squidle+,Post,2016
912347402,GBR59,Shark Reef,-12.87385,143.8151,19/12/2015,RLS,Squidle+,Pre,2015
912347403,GBR59,Shark Reef,-12.87385,143.8151,19/12/2015,RLS,Squidle+,Pre,2015
912347571,GBR59,Shark Reef,-12.87385,143.8151,31/12/2016,RLS,Squidle+,Post,2016
912347572,GBR59,Shark Reef,-12.87385,143.8151,31/12/2016,RLS,Squidle+,Post,2016
912347404,GBR60,Shark Reef Gardens,-12.87695,143.82034,20/12/2015,RLS,Squidle+,Pre,2015
912347405,GBR60,Shark Reef Gardens,-12.87695,143.82034,20/12/2015,RLS,Squidle+,Pre,2015
912347522,GBR60,Shark Reef Gardens,-12.87695,143.82034,31/12/2016,RLS,Squidle+,Post,2016
912347523,GBR60,Shark Reef Gardens,-12.87695,143.82034,31/12/2016,RLS,Squidle+,Post,2016
912347408,GBR62,Crocodile Bommie,-13.8185,144.28213,21/12/2015,RLS,Squidle+,Pre,2015
912347409,GBR62,Crocodile Bommie,-13.8185,144.28213,21/12/2015,RLS,Squidle+,Pre,2015
912346810,GBR62,Crocodile Bommie,-13.8185,144.28213,8/12/2016,RLS,Squidle+,Post,2016
912346811,GBR62,Crocodile Bommie,-13.8185,144.28213,8/12/2016,RLS,Squidle+,Post,2016
912347410,GBR63,Surprise Reef,-13.99527,144.68397,22/12/2015,RLS,Squidle+,Pre,2015
912347411,GBR63,Surprise Reef,-13.99527,144.68397,22/12/2015,RLS,Squidle+,Pre,2015
912347528,GBR63,Surprise Reef,-13.99527,144.68397,1/1/2017,RLS,Squidle+,Post,2017
912347529,GBR63,Surprise Reef,-13.99527,144.68397,1/1/2017,RLS,Squidle+,Post,2017
912347412,GBR64,Surprise Reef Paradise,-13.98947,144.67643,23/12/2015,RLS,Squidle+,Pre,2015
912347413,GBR64,Surprise Reef Paradise,-13.98947,144.67643,23/12/2015,RLS,Squidle+,Pre,2015
912347526,GBR64,Surprise Reef Paradise,-13.98947,144.67643,1/1/2017,RLS,Squidle+,Post,2017
912347527,GBR64,Surprise Reef Paradise,-13.98947,144.67643,1/1/2017,RLS,Squidle+,Post,2017
912347418,GBR67,Day Reef Inner,-14.51742,145.5309,24/12/2015,RLS,Squidle+,Pre,2015
912347419,GBR67,Day Reef Inner,-14.51742,145.5309,24/12/2015,RLS,Squidle+,Pre,2015
912347541,GBR67,Day Reef Inner,-14.51742,145.5309,5/1/2017,RLS,Squidle+,Post,2017
912347542,GBR67,Day Reef Inner,-14.51742,145.5309,5/1/2017,RLS,Squidle+,Post,2017
912340598,NMP-BF1,Bundegi,-21.83921,114.17564,31/7/2012,RLS,Squidle+,Pre,2012
912340599,NMP-BF1,Bundegi,-21.83921,114.17564,31/7/2012,RLS,Squidle+,Pre,2012
912340600,NMP-BF1,Bundegi,-21.83921,114.17564,31/7/2012,RLS,Squidle+,Pre,2012
912349632,NMP-BF1,Bundegi,-21.83921,114.17564,27/7/2017,RLS,Squidle+,Post,2017
912349662,NMP-BF1,Bundegi,-21.83921,114.17564,27/7/2017,RLS,Squidle+,Post,2017
912340567,NMP-C1,Monck Head,-23.17701,113.75987,26/7/2012,RLS,Squidle+,Pre,2012
912340568,NMP-C1,Monck Head,-23.17701,113.75987,26/7/2012,RLS,Squidle+,Pre,2012
912340569,NMP-C1,Monck Head,-23.17701,113.75987,26/7/2012,RLS,Squidle+,Pre,2012
912349637,NMP-C1,Monck Head,-23.17701,113.75987,30/7/2017,RLS,Squidle+,Post,2017
912349650,NMP-C1,Monck Head,-23.17701,113.75987,30/7/2017,RLS,Squidle+,Post,2017
912349666,NMP-C1,Monck Head,-23.17701,113.75987,30/7/2017,RLS,Squidle+,Post,2017
912340564,NMP-C3,Coral Bay Central,-23.14152,113.75364,25/7/2012,RLS,Squidle+,Pre,2012
912340566,NMP-C3,Coral Bay Central,-23.14152,113.75364,25/7/2012,RLS,Squidle+,Pre,2012
912352687,NMP-C3,Coral Bay Central,-23.14152,113.75364,18/8/2019,RLS,Squidle+,Post,2019
912340574,NMP-C4,Yalobia Passage,-23.19995,113.76354,27/7/2012,RLS,Squidle+,Pre,2012
912340575,NMP-C4,Yalobia Passage,-23.19995,113.76354,27/7/2012,RLS,Squidle+,Pre,2012
912340576,NMP-C4,Yalobia Passage,-23.19995,113.76354,27/7/2012,RLS,Squidle+,Pre,2012
912349638,NMP-C4,Yalobia Passage,-23.19995,113.76354,31/7/2017,RLS,Squidle+,Post,2017
912349651,NMP-C4,Yalobia Passage,-23.19995,113.76354,31/7/2017,RLS,Squidle+,Post,2017
912349658,NMP-C4,Yalobia Passage,-23.19995,113.76354,31/7/2017,RLS,Squidle+,Post,2017
912340582,NMP-S2,Bruboodjoo,-22.92875,113.77937,28/7/2012,RLS,Squidle+,Pre,2012
912340583,NMP-S2,Bruboodjoo,-22.92875,113.77937,28/7/2012,RLS,Squidle+,Pre,2012
912340584,NMP-S2,Bruboodjoo,-22.92875,113.77937,28/7/2012,RLS,Squidle+,Pre,2012
912349621,NMP-S2,Bruboodjoo,-22.92875,113.77937,27/7/2017,RLS,Squidle+,Post,2017
912349672,NMP-S2,Bruboodjoo,-22.92875,113.77937,27/7/2017,RLS,Squidle+,Post,2017
912340570,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,26/7/2012,RLS,Squidle+,Pre,2012
912340571,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,26/7/2012,RLS,Squidle+,Pre,2012
912349636,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,30/7/2017,RLS,Squidle+,Post,2017
912349649,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,30/7/2017,RLS,Squidle+,Post,2017
912349665,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,30/7/2017,RLS,Squidle+,Post,2017
912352669,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,18/8/2019,RLS,Squidle+,Post,2019
912352706,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,18/8/2019,RLS,Squidle+,Post,2019
912340559,NMP1,Point Maud Outer,-23.11234,113.75042,23/7/2012,RLS,Squidle+,Pre,2012
912340560,NMP1,Point Maud Outer,-23.11234,113.75042,23/7/2012,RLS,Squidle+,Pre,2012
912349630,NMP1,Point Maud Outer,-23.11234,113.75042,26/7/2017,RLS,Squidle+,Post,2017
912349631,NMP1,Point Maud Outer,-23.11234,113.75042,26/7/2017,RLS,Squidle+,Post,2017
912349643,NMP1,Point Maud Outer,-23.11234,113.75042,26/7/2017,RLS,Squidle+,Post,2017
912352633,NMP1,Point Maud Outer,-23.11234,113.75042,16/8/2019,RLS,Squidle+,Post,2019
912352670,NMP1,Point Maud Outer,-23.11234,113.75042,16/8/2019,RLS,Squidle+,Post,2019
912340585,NMP11,Maud RZ2,-23.20838,113.76328,29/7/2012,RLS,Squidle+,Pre,2012
912340586,NMP11,Maud RZ2,-23.20838,113.76328,29/7/2012,RLS,Squidle+,Pre,2012
912349616,NMP11,Maud RZ2,-23.20838,113.76328,25/7/2017,RLS,Squidle+,Post,2017
912349669,NMP11,Maud RZ2,-23.20838,113.76328,25/7/2017,RLS,Squidle+,Post,2017
912352656,NMP11,Maud RZ2,-23.20838,113.76328,15/8/2019,RLS,Squidle+,Post,2019
912352683,NMP11,Maud RZ2,-23.20838,113.76328,15/8/2019,RLS,Squidle+,Post,2019
912340577,NMP19,Maud SZ Nth,-23.09197,113.73966,28/7/2012,RLS,Squidle+,Pre,2012
912340578,NMP19,Maud SZ Nth,-23.09197,113.73966,28/7/2012,RLS,Squidle+,Pre,2012
912349629,NMP19,Maud SZ Nth,-23.09197,113.73966,26/7/2017,RLS,Squidle+,Post,2017
912349642,NMP19,Maud SZ Nth,-23.09197,113.73966,26/7/2017,RLS,Squidle+,Post,2017
912349661,NMP19,Maud SZ Nth,-23.09197,113.73966,26/7/2017,RLS,Squidle+,Post,2017
912352634,NMP19,Maud SZ Nth,-23.09197,113.73966,16/8/2019,RLS,Squidle+,Post,2019
912352671,NMP19,Maud SZ Nth,-23.09197,113.73966,16/8/2019,RLS,Squidle+,Post,2019
912340562,NMP2,Point Maud Inner,-23.12142,113.75562,24/7/2012,RLS,Squidle+,Pre,2012
912340563,NMP2,Point Maud Inner,-23.12142,113.75562,24/7/2012,RLS,Squidle+,Pre,2012
912349628,NMP2,Point Maud Inner,-23.12142,113.75562,25/7/2017,RLS,Squidle+,Post,2017
912349641,NMP2,Point Maud Inner,-23.12142,113.75562,25/7/2017,RLS,Squidle+,Post,2017
912349660,NMP2,Point Maud Inner,-23.12142,113.75562,25/7/2017,RLS,Squidle+,Post,2017
912340604,NMP20,Oyster rocks buoy,-23.04473,113.81843,1/8/2012,RLS,Squidle+,Pre,2012
912340605,NMP20,Oyster rocks buoy,-23.04473,113.81843,1/8/2012,RLS,Squidle+,Pre,2012
912349622,NMP20,Oyster rocks buoy,-23.04473,113.81843,28/7/2017,RLS,Squidle+,Post,2017
912349673,NMP20,Oyster rocks buoy,-23.04473,113.81843,28/7/2017,RLS,Squidle+,Post,2017
912352658,NMP20,Oyster rocks buoy,-23.04473,113.81843,20/8/2019,RLS,Squidle+,Post,2019
912352659,NMP20,Oyster rocks buoy,-23.04473,113.81843,20/8/2019,RLS,Squidle+,Post,2019
912344958,NMP21,Coral Bay (Sanctuary zone),-23.14221,113.76709,31/7/2015,RLS,Squidle+,Pre,2015
912352636,NMP21,Coral Bay (Sanctuary zone),-23.14221,113.76709,21/8/2019,RLS,Squidle+,Post,2019
912352673,NMP21,Coral Bay (Sanctuary zone),-23.14221,113.76709,21/8/2019,RLS,Squidle+,Post,2019
912340587,NMP24,Yalobia Bommie,-23.20194,113.76248,29/7/2012,RLS,Squidle+,Pre,2012
912340588,NMP24,Yalobia Bommie,-23.20194,113.76248,29/7/2012,RLS,Squidle+,Pre,2012
912352660,NMP24,Yalobia Bommie,-23.20194,113.76248,21/8/2019,RLS,Squidle+,Post,2019
912352661,NMP24,Yalobia Bommie,-23.20194,113.76248,21/8/2019,RLS,Squidle+,Post,2019
912340596,NMP27,Coral Bay Offshore,-23.13496,113.7404,31/7/2012,RLS,Squidle+,Pre,2012
912340597,NMP27,Coral Bay Offshore,-23.13496,113.7404,31/7/2012,RLS,Squidle+,Pre,2012
912349678,NMP27,Coral Bay Offshore,-23.13496,113.7404,31/7/2017,RLS,Squidle+,Post,2017
912349687,NMP27,Coral Bay Offshore,-23.13496,113.7404,31/7/2017,RLS,Squidle+,Post,2017
912340572,NMP6,Monck Head Outer,-23.16108,113.75875,27/7/2012,RLS,Squidle+,Pre,2012
912349648,NMP6,Monck Head Outer,-23.16108,113.75875,29/7/2017,RLS,Squidle+,Post,2017
912349657,NMP6,Monck Head Outer,-23.16108,113.75875,29/7/2017,RLS,Squidle+,Post,2017
912352637,NMP6,Monck Head Outer,-23.16108,113.75875,17/8/2019,RLS,Squidle+,Post,2019
912352674,NMP6,Monck Head Outer,-23.16108,113.75875,17/8/2019,RLS,Squidle+,Post,2019
912340561,NMP9,Bills Bay 1,-23.12627,113.76158,23/7/2012,RLS,Squidle+,Pre,2012
912349627,NMP9,Bills Bay 1,-23.12627,113.76158,25/7/2017,RLS,Squidle+,Post,2017
912349640,NMP9,Bills Bay 1,-23.12627,113.76158,25/7/2017,RLS,Squidle+,Post,2017
912349659,NMP9,Bills Bay 1,-23.12627,113.76158,25/7/2017,RLS,Squidle+,Post,2017
912343786,NWS10,Rogaa Bommie,-11.97452,123.32136,2/9/2013,RLS,Squidle+,Pre,2013
912343812,NWS10,Rogaa Bommie,-11.97452,123.32136,2/9/2013,RLS,Squidle+,Pre,2013
912352093,NWS10,Rogaa Bommie,-11.97452,123.32136,2/1/2019,RLS,Squidle+,Post,2019
912352125,NWS10,Rogaa Bommie,-11.97452,123.32136,2/1/2019,RLS,Squidle+,Post,2019
912344264,NWS100,Clerke east reef top C28,-17.29965,119.37575,4/10/2013,RLS,Squidle+,Pre,2013
912344265,NWS100,Clerke east reef top C28,-17.29965,119.37575,4/10/2013,RLS,Squidle+,Pre,2013
912351941,NWS100,Clerke east reef top C28,-17.29965,119.37575,19/11/2018,RLS,Squidle+,Post,2018
912351942,NWS100,Clerke east reef top C28,-17.29965,119.37575,19/11/2018,RLS,Squidle+,Post,2018
912344266,NWS101,Clerke Reef - BnB,-17.35516,119.38393,4/10/2013,RLS,Squidle+,Pre,2013
912344267,NWS101,Clerke Reef - BnB,-17.35516,119.38393,4/10/2013,RLS,Squidle+,Pre,2013
912351949,NWS101,Clerke Reef - BnB,-17.35516,119.38393,22/11/2018,RLS,Squidle+,Post,2018
912351950,NWS101,Clerke Reef - BnB,-17.35516,119.38393,22/11/2018,RLS,Squidle+,Post,2018
912343756,NWS11,Hibernia Lagoon SW,-11.98059,123.33523,2/9/2013,RLS,Squidle+,Pre,2013
912343757,NWS11,Hibernia Lagoon SW,-11.98059,123.33523,2/9/2013,RLS,Squidle+,Pre,2013
912352027,NWS11,Hibernia Lagoon SW,-11.98059,123.33523,2/1/2019,RLS,Squidle+,Post,2019
912352064,NWS11,Hibernia Lagoon SW,-11.98059,123.33523,2/1/2019,RLS,Squidle+,Post,2019
912343758,NWS12,Hibernia Lagoon NW,-11.97626,123.33757,2/9/2013,RLS,Squidle+,Pre,2013
912343759,NWS12,Hibernia Lagoon NW,-11.97626,123.33757,2/9/2013,RLS,Squidle+,Pre,2013
912352034,NWS12,Hibernia Lagoon NW,-11.97626,123.33757,3/1/2019,RLS,Squidle+,Post,2019
912352035,NWS12,Hibernia Lagoon NW,-11.97626,123.33757,3/1/2019,RLS,Squidle+,Post,2019
912343760,NWS13,Golden Sleeper Corner,-11.9834,123.3271,2/9/2013,RLS,Squidle+,Pre,2013
912343787,NWS13,Golden Sleeper Corner,-11.9834,123.3271,2/9/2013,RLS,Squidle+,Pre,2013
912343813,NWS13,Golden Sleeper Corner,-11.9834,123.3271,2/9/2013,RLS,Squidle+,Pre,2013
912352092,NWS13,Golden Sleeper Corner,-11.9834,123.3271,2/1/2019,RLS,Squidle+,Post,2019
912352124,NWS13,Golden Sleeper Corner,-11.9834,123.3271,2/1/2019,RLS,Squidle+,Post,2019
912343788,NWS14,Surge Crest East,-12.217,123.00392,3/9/2013,RLS,Squidle+,Pre,2013
912352025,NWS14,Surge Crest East,-12.217,123.00392,1/1/2019,RLS,Squidle+,Post,2019
912352026,NWS14,Surge Crest East,-12.217,123.00392,1/1/2019,RLS,Squidle+,Post,2019
912343761,NWS15,Surge Crest West,-12.2159,123.00575,3/9/2013,RLS,Squidle+,Pre,2013
912343762,NWS15,Surge Crest West,-12.2159,123.00575,3/9/2013,RLS,Squidle+,Pre,2013
912352083,NWS15,Surge Crest West,-12.2159,123.00575,27/12/2018,RLS,Squidle+,Post,2018
912352114,NWS15,Surge Crest West,-12.2159,123.00575,27/12/2018,RLS,Squidle+,Post,2018
912343789,NWS16,Guardian Reef,-12.23963,122.98389,3/9/2013,RLS,Squidle+,Pre,2013
912343815,NWS16,Guardian Reef,-12.23963,122.98389,3/9/2013,RLS,Squidle+,Pre,2013
912352030,NWS16,Guardian Reef,-12.23963,122.98389,31/12/2018,RLS,Squidle+,Post,2018
912352031,NWS16,Guardian Reef,-12.23963,122.98389,31/12/2018,RLS,Squidle+,Post,2018
912343763,NWS17,Turtle Patch,-12.24179,122.99063,3/9/2013,RLS,Squidle+,Pre,2013
912352090,NWS17,Turtle Patch,-12.24179,122.99063,31/12/2018,RLS,Squidle+,Post,2018
912352121,NWS17,Turtle Patch,-12.24179,122.99063,31/12/2018,RLS,Squidle+,Post,2018
912343816,NWS18,Busy Bommie,-12.24122,122.98493,4/9/2013,RLS,Squidle+,Pre,2013
912352085,NWS18,Busy Bommie,-12.24122,122.98493,28/12/2018,RLS,Squidle+,Post,2018
912352116,NWS18,Busy Bommie,-12.24122,122.98493,28/12/2018,RLS,Squidle+,Post,2018
912343790,NWS19,Grand Oculis Bommie,-12.24054,122.98329,4/9/2013,RLS,Squidle+,Pre,2013
912352063,NWS19,Grand Oculis Bommie,-12.24054,122.98329,1/1/2019,RLS,Squidle+,Post,2019
912352123,NWS19,Grand Oculis Bommie,-12.24054,122.98329,1/1/2019,RLS,Squidle+,Post,2019
912343764,NWS20,Flat's Edge,-12.24414,123.00182,4/9/2013,RLS,Squidle+,Pre,2013
912352014,NWS20,Flat's Edge,-12.24414,123.00182,28/12/2018,RLS,Squidle+,Post,2018
912352015,NWS20,Flat's Edge,-12.24414,123.00182,28/12/2018,RLS,Squidle+,Post,2018
912343765,NWS21,Hemiplage Bommie,-12.24405,122.99881,4/9/2013,RLS,Squidle+,Pre,2013
912352012,NWS21,Hemiplage Bommie,-12.24405,122.99881,28/12/2018,RLS,Squidle+,Post,2018
912352013,NWS21,Hemiplage Bommie,-12.24405,122.99881,28/12/2018,RLS,Squidle+,Post,2018
912343791,NWS22,Dotty Reef,-12.24109,122.9864,4/9/2013,RLS,Squidle+,Pre,2013
912343817,NWS22,Dotty Reef,-12.24109,122.9864,4/9/2013,RLS,Squidle+,Pre,2013
912352091,NWS22,Dotty Reef,-12.24109,122.9864,31/12/2018,RLS,Squidle+,Post,2018
912352122,NWS22,Dotty Reef,-12.24109,122.9864,31/12/2018,RLS,Squidle+,Post,2018
912343766,NWS23,Kuhlii Bommie,-12.23384,122.99001,4/9/2013,RLS,Squidle+,Pre,2013
912343792,NWS23,Kuhlii Bommie,-12.23384,122.99001,4/9/2013,RLS,Squidle+,Pre,2013
912352032,NWS23,Kuhlii Bommie,-12.23384,122.99001,31/12/2018,RLS,Squidle+,Post,2018
912352033,NWS23,Kuhlii Bommie,-12.23384,122.99001,31/12/2018,RLS,Squidle+,Post,2018
912343793,NWS24,Reel Lost Bommie,-12.24264,122.98531,5/9/2013,RLS,Squidle+,Pre,2013
912352084,NWS24,Reel Lost Bommie,-12.24264,122.98531,28/12/2018,RLS,Squidle+,Post,2018
912352115,NWS24,Reel Lost Bommie,-12.24264,122.98531,28/12/2018,RLS,Squidle+,Post,2018
912343794,NWS25,Eviota Bommie,-12.23989,122.98643,5/9/2013,RLS,Squidle+,Pre,2013
912352024,NWS25,Eviota Bommie,-12.23989,122.98643,1/1/2019,RLS,Squidle+,Post,2019
912343767,NWS26,Seringapatam North,-13.62389,121.99474,7/9/2013,RLS,Squidle+,Pre,2013
912352081,NWS26,Seringapatam North,-13.62389,121.99474,26/12/2018,RLS,Squidle+,Post,2018
912352112,NWS26,Seringapatam North,-13.62389,121.99474,26/12/2018,RLS,Squidle+,Post,2018
912343768,NWS27,Election Day Reef,-14.07039,121.96127,7/9/2013,RLS,Squidle+,Pre,2013
912343795,NWS27,Election Day Reef,-14.07039,121.96127,7/9/2013,RLS,Squidle+,Pre,2013
912352106,NWS27,Election Day Reef,-14.07039,121.96127,21/12/2018,RLS,Squidle+,Post,2018
912343796,NWS28,Consolation Bommie,-14.1327,121.94218,8/9/2013,RLS,Squidle+,Pre,2013
912351996,NWS28,Consolation Bommie,-14.1327,121.94218,22/12/2018,RLS,Squidle+,Post,2018
912351997,NWS28,Consolation Bommie,-14.1327,121.94218,22/12/2018,RLS,Squidle+,Post,2018
912343797,NWS29,Moray Bommie,-14.12668,121.94546,8/9/2013,RLS,Squidle+,Pre,2013
912351998,NWS29,Moray Bommie,-14.12668,121.94546,22/12/2018,RLS,Squidle+,Post,2018
912351999,NWS29,Moray Bommie,-14.12668,121.94546,22/12/2018,RLS,Squidle+,Post,2018
912343782,NWS3,Cardinal Shoal,-11.9719,123.3878,1/9/2013,RLS,Squidle+,Pre,2013
912343808,NWS3,Cardinal Shoal,-11.9719,123.3878,1/9/2013,RLS,Squidle+,Pre,2013
912352040,NWS3,Cardinal Shoal,-11.9719,123.3878,4/1/2019,RLS,Squidle+,Post,2019
912352041,NWS3,Cardinal Shoal,-11.9719,123.3878,4/1/2019,RLS,Squidle+,Post,2019
912343769,NWS30,Longnose Spur,-14.14184,121.9589,8/9/2013,RLS,Squidle+,Pre,2013
912352036,NWS30,Longnose Spur,-14.14184,121.9589,23/12/2018,RLS,Squidle+,Post,2018
912352037,NWS30,Longnose Spur,-14.14184,121.9589,23/12/2018,RLS,Squidle+,Post,2018
912343770,NWS31,Napoleon Reef,-14.14383,121.95693,8/9/2013,RLS,Squidle+,Pre,2013
